"code","name","years","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"SWE","Sweden","(1800,1805]",1803,5,0.01358,0.013542,0.013612,0.714962,0.730164,0.70041,50.006,50.96,48.98,48516.916,24397.666,24119.25,1,1
"SWE","Sweden","(1800,1805]",1803,6,0.010768,0.010484,0.01105,0.705398,0.720432,0.691014,49.68,50.648,48.646,48628.52,24393.622,24234.898,1,1
"SWE","Sweden","(1800,1805]",1803,7,0.008506,0.00807,0.008938,0.69789,0.712964,0.683466,49.216,50.178,48.178,48952.08,24519.728,24432.352,1,1
"SWE","Sweden","(1800,1805]",1803,8,0.006858,0.00637,0.007342,0.691996,0.707244,0.677406,48.628,49.578,47.606,49233.082,24670.492,24562.59,1,1
"SWE","Sweden","(1800,1805]",1803,9,0.005838,0.005388,0.006284,0.68726,0.702736,0.67245,47.962,48.892,46.954,49538.406,24871.892,24666.514,1,1
"SWE","Sweden","(1800,1805]",1803,10,0.005332,0.004988,0.005676,0.68325,0.698946,0.668232,47.24,48.154,46.248,49762.884,25048.426,24714.458,1,1
"SWE","Sweden","(1800,1805]",1803,11,0.005166,0.004928,0.005398,0.679604,0.695454,0.664444,46.488,47.392,45.508,48305.32,24366.664,23938.656,1,1
"SWE","Sweden","(1800,1805]",1803,12,0.005092,0.004952,0.005228,0.6761,0.692034,0.660864,45.726,46.626,44.75,46707.096,23581.64,23125.456,1,1
"SWE","Sweden","(1800,1805]",1803,13,0.005112,0.005058,0.005162,0.672666,0.68862,0.657414,44.958,45.852,43.982,44958.348,22701.916,22256.432,1,1
"SWE","Sweden","(1800,1805]",1803,14,0.00522,0.005254,0.005188,0.669238,0.685146,0.654026,44.186,45.08,43.208,43200.046,21809.552,21390.494,1,1
"SWE","Sweden","(1800,1805]",1803,15,0.005402,0.005512,0.005294,0.665754,0.68156,0.650644,43.412,44.314,42.43,41818.24,21124.798,20693.442,1,1
"SWE","Sweden","(1800,1805]",1803,16,0.005512,0.00559,0.005434,0.662166,0.677816,0.647204,42.646,43.558,41.65,41689.45,20837.89,20851.56,1,1
"SWE","Sweden","(1800,1805]",1803,17,0.005704,0.005702,0.005712,0.658524,0.674036,0.643698,41.88,42.798,40.876,41560.79,20527.81,21032.98,1,1
"SWE","Sweden","(1800,1805]",1803,18,0.006006,0.005862,0.006162,0.654774,0.6702,0.640028,41.114,42.04,40.106,41282.182,20141.024,21141.158,1,1
"SWE","Sweden","(1800,1805]",1803,19,0.006406,0.006058,0.00678,0.650852,0.66628,0.636098,40.36,41.284,39.352,41137.238,19811.674,21325.564,1,1
"SWE","Sweden","(1800,1805]",1803,20,0.006846,0.006256,0.007498,0.646694,0.662258,0.631798,39.614,40.53,38.614,41091.242,19532.844,21558.398,1,1
"SWE","Sweden","(1800,1805]",1803,21,0.007304,0.006598,0.008082,0.642282,0.658128,0.627074,38.884,39.782,37.902,40513.896,19330.464,21183.432,1,1
"SWE","Sweden","(1800,1805]",1803,22,0.007646,0.00689,0.00847,0.637608,0.653804,0.622028,38.164,39.042,37.206,39938.66,19130.402,20808.258,1,1
"SWE","Sweden","(1800,1805]",1803,23,0.007878,0.007134,0.008682,0.632748,0.649314,0.616778,37.454,38.31,36.516,39305,18879.758,20425.242,1,1
"SWE","Sweden","(1800,1805]",1803,24,0.008,0.007328,0.008728,0.62778,0.644698,0.611442,36.748,37.58,35.83,38601.7,18551.83,20049.87,1,1
"SWE","Sweden","(1800,1805]",1803,25,0.008078,0.00751,0.008692,0.622774,0.639986,0.606126,36.036,36.852,35.14,37479.918,17974.738,19505.18,1,1
"SWE","Sweden","(1800,1805]",1803,26,0.00814,0.007654,0.008672,0.617756,0.63519,0.600874,35.326,36.126,34.442,36634.308,17489.528,19144.78,1,1
"SWE","Sweden","(1800,1805]",1803,27,0.008256,0.007842,0.00871,0.612744,0.630342,0.595686,34.608,35.402,33.74,35892.254,17078.02,18814.234,1,1
"SWE","Sweden","(1800,1805]",1803,28,0.008428,0.008086,0.008808,0.6077,0.62541,0.590522,33.892,34.674,33.028,35016.382,16628.15,18388.232,1,1
"SWE","Sweden","(1800,1805]",1803,29,0.008618,0.00834,0.008922,0.6026,0.62037,0.585338,33.176,33.952,32.316,34551.73,16414.756,18136.974,1,1
"SWE","Sweden","(1800,1805]",1803,30,0.00872,0.00852,0.008938,0.597428,0.615218,0.580138,32.458,33.23,31.598,34650.838,16512.766,18138.072,1,1
"SWE","Sweden","(1800,1805]",1803,31,0.00898,0.00883,0.009148,0.592246,0.610008,0.574978,31.738,32.512,30.88,33988.206,16190.198,17798.008,1,1
"SWE","Sweden","(1800,1805]",1803,32,0.009274,0.009156,0.009406,0.586958,0.604658,0.56974,31.018,31.798,30.16,33141.33,15759.818,17381.512,1,1
"SWE","Sweden","(1800,1805]",1803,33,0.009592,0.0095,0.009696,0.581546,0.59916,0.564408,30.304,31.084,29.44,32455.21,15406.944,17048.266,1,1
"SWE","Sweden","(1800,1805]",1803,34,0.009914,0.009838,0.009998,0.576002,0.593508,0.55897,29.59,30.378,28.72,31696.61,15023.874,16672.736,1,1
"SWE","Sweden","(1800,1805]",1803,35,0.010318,0.010252,0.010398,0.570328,0.587704,0.553414,28.878,29.67,28.004,30816.438,14579.624,16236.814,1,1
"SWE","Sweden","(1800,1805]",1803,36,0.01052,0.010438,0.01061,0.564468,0.581706,0.54769,28.174,28.972,27.29,30950.232,14621.738,16328.494,1,1
"SWE","Sweden","(1800,1805]",1803,37,0.010834,0.010744,0.01094,0.558556,0.575652,0.54191,27.466,28.27,26.578,31097.426,14691.374,16406.052,1,1
"SWE","Sweden","(1800,1805]",1803,38,0.011232,0.01112,0.011356,0.552528,0.569486,0.53601,26.76,27.57,25.864,31405.642,14850.148,16555.494,1,1
"SWE","Sweden","(1800,1805]",1803,39,0.01174,0.011608,0.01189,0.546352,0.563176,0.529954,26.056,26.872,25.154,31579.66,14958.016,16621.644,1,1
"SWE","Sweden","(1800,1805]",1803,40,0.012342,0.012178,0.012524,0.539968,0.55667,0.523686,25.36,26.18,24.448,31708.768,15065.53,16643.238,1,1
"SWE","Sweden","(1800,1805]",1803,41,0.013248,0.01301,0.01351,0.533344,0.549938,0.51717,24.668,25.494,23.75,30708.866,14624.032,16084.834,1,1
"SWE","Sweden","(1800,1805]",1803,42,0.014024,0.013638,0.014448,0.526334,0.542838,0.510228,23.99,24.824,23.064,29577.25,14101.684,15475.566,1,1
"SWE","Sweden","(1800,1805]",1803,43,0.014642,0.014016,0.01533,0.519016,0.535504,0.502916,23.32,24.154,22.392,28472.04,13563.826,14908.214,1,1
"SWE","Sweden","(1800,1805]",1803,44,0.015082,0.014104,0.016154,0.511488,0.528078,0.495278,22.656,23.488,21.732,27277.974,12964.626,14313.348,1,1
"SWE","Sweden","(1800,1805]",1803,45,0.015364,0.013946,0.016934,0.503854,0.520708,0.48736,21.99,22.816,21.078,26297.906,12440.382,13857.524,1,1
"SWE","Sweden","(1800,1805]",1803,46,0.015322,0.013592,0.017254,0.496192,0.513514,0.479194,21.326,22.13,20.426,26322.816,12441.528,13881.288,1,1
"SWE","Sweden","(1800,1805]",1803,47,0.015652,0.013686,0.01785,0.488666,0.506596,0.471022,20.65,21.426,19.774,26435.102,12487.852,13947.25,1,1
"SWE","Sweden","(1800,1805]",1803,48,0.016372,0.01425,0.018742,0.481092,0.499718,0.462712,19.968,20.714,19.122,26502.036,12529.348,13972.688,1,1
"SWE","Sweden","(1800,1805]",1803,49,0.017556,0.015358,0.020004,0.473298,0.492656,0.45414,19.288,20.002,18.472,26423.842,12511.592,13912.25,1,1
"SWE","Sweden","(1800,1805]",1803,50,0.019118,0.016906,0.021574,0.465072,0.485154,0.44517,18.618,19.304,17.838,26164.746,12417.122,13747.624,1,1
"SWE","Sweden","(1800,1805]",1803,51,0.021294,0.01893,0.023934,0.456274,0.477024,0.435686,17.972,18.626,17.212,24806.648,11723.656,13082.992,1,1
"SWE","Sweden","(1800,1805]",1803,52,0.023312,0.020754,0.026196,0.446666,0.468078,0.425396,17.346,17.972,16.62,23405.74,10994.376,12411.364,1,1
"SWE","Sweden","(1800,1805]",1803,53,0.025044,0.022272,0.028212,0.43638,0.45846,0.414408,16.744,17.338,16.046,22048.146,10277.896,11770.25,1,1
"SWE","Sweden","(1800,1805]",1803,54,0.026362,0.023378,0.02982,0.425588,0.448354,0.402888,16.154,16.718,15.49,20776.216,9604.75,11171.466,1,1
"SWE","Sweden","(1800,1805]",1803,55,0.02741,0.02424,0.031144,0.41452,0.437988,0.391056,15.572,16.104,14.944,19454.646,8924.188,10530.458,1,1
"SWE","Sweden","(1800,1805]",1803,56,0.027958,0.024896,0.031572,0.403312,0.427496,0.37908,14.992,15.484,14.402,18815.496,8639.95,10175.546,1,1
"SWE","Sweden","(1800,1805]",1803,57,0.029002,0.026098,0.032412,0.392196,0.41698,0.367314,14.404,14.864,13.848,18218.63,8383.474,9835.156,1,1
"SWE","Sweden","(1800,1805]",1803,58,0.030602,0.027896,0.033764,0.38099,0.406234,0.35561,13.81,14.242,13.286,17629.85,8128.61,9501.24,1,1
"SWE","Sweden","(1800,1805]",1803,59,0.032786,0.030278,0.035712,0.369508,0.395052,0.343814,13.22,13.63,12.724,17103.482,7881.68,9221.802,1,1
"SWE","Sweden","(1800,1805]",1803,60,0.035424,0.033068,0.03818,0.357592,0.38327,0.331762,12.648,13.032,12.168,16604.762,7625.94,8978.822,1,1
"SWE","Sweden","(1800,1805]",1803,61,0.03891,0.03635,0.041974,0.345152,0.370796,0.319346,12.088,12.456,11.622,15701.964,7120.372,8581.592,1,1
"SWE","Sweden","(1800,1805]",1803,62,0.042338,0.03955,0.045758,0.331984,0.357558,0.306228,11.546,11.898,11.1,14800.438,6631.298,8169.14,1,1
"SWE","Sweden","(1800,1805]",1803,63,0.045688,0.042704,0.049428,0.318226,0.343694,0.292544,11.022,11.358,10.598,13909.484,6167.366,7742.118,1,1
"SWE","Sweden","(1800,1805]",1803,64,0.048824,0.045754,0.05273,0.304018,0.329326,0.278444,10.516,10.832,10.11,13080.246,5761.422,7318.824,1,1
"SWE","Sweden","(1800,1805]",1803,65,0.051736,0.04875,0.055564,0.289536,0.3146,0.264148,10.016,10.314,9.628,12339.414,5415.32,6924.094,1,1
"SWE","Sweden","(1800,1805]",1803,66,0.054358,0.051356,0.058264,0.27494,0.299628,0.249876,9.522,9.806,9.148,11861.01,5161.422,6699.588,1,1
"SWE","Sweden","(1800,1805]",1803,67,0.057874,0.054736,0.062014,0.26039,0.284622,0.235732,9.024,9.294,8.668,11391.668,4914.852,6476.816,1,1
"SWE","Sweden","(1800,1805]",1803,68,0.062648,0.05919,0.067292,0.245746,0.269458,0.22156,8.532,8.788,8.192,10883.224,4646.958,6236.266,1,1
"SWE","Sweden","(1800,1805]",1803,69,0.069182,0.065144,0.074708,0.230826,0.253972,0.207148,8.052,8.296,7.724,10301.78,4350.546,5951.234,1,1
"SWE","Sweden","(1800,1805]",1803,70,0.077694,0.072802,0.084544,0.215398,0.237952,0.192246,7.594,7.818,7.286,9622.292,4015.006,5607.286,1,1
"SWE","Sweden","(1800,1805]",1803,71,0.087838,0.082672,0.095064,0.199304,0.221248,0.176668,7.164,7.372,6.884,8764.372,3661.964,5102.408,1,1
"SWE","Sweden","(1800,1805]",1803,72,0.09847,0.09317,0.105866,0.182552,0.203696,0.16066,6.778,6.964,6.522,7884.958,3298.82,4586.138,1,1
"SWE","Sweden","(1800,1805]",1803,73,0.109276,0.104012,0.116608,0.165444,0.185576,0.144538,6.424,6.598,6.194,7013.91,2937.306,4076.604,1,1
"SWE","Sweden","(1800,1805]",1803,74,0.1199,0.114824,0.12698,0.148324,0.167242,0.12865,6.11,6.264,5.898,6164.87,2577.008,3587.862,1,1
"SWE","Sweden","(1800,1805]",1803,75,0.13008,0.125458,0.136526,0.131576,0.149098,0.113336,5.824,5.966,5.628,5375.51,2244.964,3130.546,1,1
"SWE","Sweden","(1800,1805]",1803,76,0.136556,0.132082,0.142884,0.115532,0.13151,0.098898,5.568,5.696,5.378,4813.26,1991.772,2821.488,1,1
"SWE","Sweden","(1800,1805]",1803,77,0.14442,0.140078,0.150694,0.10079,0.11523,0.085756,5.31,5.432,5.128,4267.624,1746.052,2521.572,1,1
"SWE","Sweden","(1800,1805]",1803,78,0.154678,0.15056,0.160728,0.087242,0.100158,0.073786,5.056,5.172,4.882,3728.28,1510.096,2218.184,1,1
"SWE","Sweden","(1800,1805]",1803,79,0.168494,0.164886,0.173892,0.07475,0.086156,0.06286,4.818,4.934,4.646,3202.428,1284.216,1918.212,1,1
"SWE","Sweden","(1800,1805]",1803,80,0.163188,0.156842,0.17344,0.063174,0.073066,0.052854,4.614,4.728,4.432,3115.568,1190.366,1925.202,1,1
"SWE","Sweden","(1800,1805]",1803,81,0.178718,0.172498,0.18896,0.053666,0.062464,0.044444,4.342,4.448,4.178,2611.3,986.264,1625.036,1,1
"SWE","Sweden","(1800,1805]",1803,82,0.19586,0.189794,0.206028,0.044892,0.05258,0.036792,4.098,4.19,3.946,2136.558,799.382,1337.176,1,1
"SWE","Sweden","(1800,1805]",1803,83,0.214054,0.20815,0.224102,0.036918,0.043512,0.029936,3.876,3.96,3.74,1701.652,631.004,1070.648,1,1
"SWE","Sweden","(1800,1805]",1803,84,0.230674,0.224698,0.240968,0.029816,0.035362,0.023918,3.684,3.764,3.552,1319.652,484.488,835.164,1,1
"SWE","Sweden","(1800,1805]",1803,85,0.238544,0.231824,0.25034,0.023686,0.028272,0.01879,3.514,3.584,3.39,1000.422,363.406,637.016,1,1
"SWE","Sweden","(1800,1805]",1803,86,0.255356,0.248618,0.26754,0.018656,0.02243,0.014624,3.328,3.39,3.216,750.408,269.162,481.246,1,1
"SWE","Sweden","(1800,1805]",1803,87,0.272926,0.266214,0.285478,0.014444,0.017492,0.011186,3.156,3.212,3.052,559.178,196.15,363.028,1,1
"SWE","Sweden","(1800,1805]",1803,88,0.291218,0.28459,0.304118,0.01099,0.013402,0.008404,2.992,3.042,2.898,415.824,141.176,274.648,1,1
"SWE","Sweden","(1800,1805]",1803,89,0.31021,0.303714,0.323418,0.008204,0.010078,0.006196,2.842,2.886,2.756,308.03,100.59,207.44,1,1
"SWE","Sweden","(1800,1805]",1803,90,0.329862,0.323542,0.343332,0.00601,0.007434,0.00448,2.704,2.742,2.626,216.856,68.538,148.318,1,1
"SWE","Sweden","(1800,1805]",1803,91,0.350118,0.344028,0.363806,0.004312,0.00537,0.003176,2.572,2.604,2.502,148.75,45.77,102.98,1,1
"SWE","Sweden","(1800,1805]",1803,92,0.370932,0.365116,0.384772,0.00303,0.0038,0.00221,2.448,2.48,2.384,99.478,29.7,69.778,1,1
"SWE","Sweden","(1800,1805]",1803,93,0.392236,0.386732,0.406156,0.002084,0.002632,0.001504,2.336,2.364,2.28,64.844,18.742,46.102,1,1
"SWE","Sweden","(1800,1805]",1803,94,0.413966,0.408802,0.427882,0.001402,0.00178,0.001002,2.23,2.256,2.18,41.124,11.436,29.688,1,1
"SWE","Sweden","(1800,1805]",1803,95,0.436042,0.431246,0.449868,0.000924,0.00118,0.000654,2.132,2.152,2.088,25.354,6.674,18.68,1,1
"SWE","Sweden","(1800,1805]",1803,96,0.458382,0.45397,0.472024,0.000592,0.000762,0.000418,2.044,2.056,2.004,14.892,3.574,11.318,1,1
"SWE","Sweden","(1800,1805]",1803,97,0.480902,0.476886,0.494256,0.000372,0.000478,0.00026,1.958,1.972,1.922,8.184,1.664,6.52,1,1
"SWE","Sweden","(1800,1805]",1803,98,0.503514,0.49989,0.516482,0.00023,0.000296,0.000158,1.882,1.892,1.852,4.066,0.554,3.512,1,1
"SWE","Sweden","(1800,1805]",1803,99,0.526128,0.522888,0.538608,0.000136,0.000178,9.8e-05,1.81,1.82,1.782,1.786,0.062,1.724,1,1
"SWE","Sweden","(1800,1805]",1803,100,0.54865,0.54578,0.560546,8.2e-05,0.000106,5.8e-05,1.742,1.75,1.722,0.554,0,0.554,1,1
"SWE","Sweden","(1800,1805]",1803,101,0.570994,0.56847,0.58221,4.6e-05,6e-05,3.2e-05,1.68,1.692,1.662,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,102,0.593064,0.590866,0.60352,2.6e-05,3.4e-05,1.8e-05,1.628,1.632,1.612,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,103,0.614782,0.61288,0.624404,1.4e-05,1.8e-05,8e-06,1.574,1.578,1.564,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,104,0.636068,0.634426,0.644798,8e-06,1e-05,4e-06,1.528,1.532,1.516,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,105,0.656844,0.65544,0.664638,0,4e-06,2e-06,1.484,1.484,1.476,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,106,0.677046,0.675844,0.683872,0,0,0,1.444,1.444,1.436,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,107,0.696616,0.69559,0.702458,0,0,0,1.408,1.41,1.404,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,108,0.7155,0.71463,0.720364,0,0,0,1.376,1.378,1.374,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,109,0.733662,0.732922,0.737558,0,0,0,1.35,1.35,1.35,0,0,0,1,1
"SWE","Sweden","(1805,1810]",1808,0,0.243852,0.224888,0.262468,1,1,1,32.812,34.432,31.236,62984.4,31773.8,31210.6,1,1
"SWE","Sweden","(1805,1810]",1808,1,0.07082,0.06885,0.072792,0.791542,0.805278,0.778396,40.354,41.676,39.014,59034.89,29515.88,29519.01,1,1
"SWE","Sweden","(1805,1810]",1808,2,0.046604,0.04518,0.048034,0.737532,0.751782,0.7239,42.214,43.56,40.838,59156.41,29488.52,29667.89,1,1
"SWE","Sweden","(1805,1810]",1808,3,0.031648,0.030648,0.032658,0.704098,0.718692,0.690132,43.172,44.526,41.78,59423.87,29541.102,29882.768,1,1
"SWE","Sweden","(1805,1810]",1808,4,0.025056,0.024416,0.0257,0.682316,0.697114,0.668144,43.51,44.87,42.108,54175.53,27117.798,27057.732,1,1
"SWE","Sweden","(1805,1810]",1808,5,0.021694,0.021188,0.0222,0.665608,0.680436,0.651424,43.562,44.936,42.146,49381.242,24929.526,24451.716,1,1
"SWE","Sweden","(1805,1810]",1808,6,0.017616,0.01702,0.018206,0.651534,0.666332,0.637388,43.47,44.858,42.038,49000.716,24670.634,24330.082,1,1
"SWE","Sweden","(1805,1810]",1808,7,0.01431,0.013652,0.014966,0.640352,0.655236,0.626134,43.21,44.596,41.772,49086.716,24655.496,24431.22,1,1
"SWE","Sweden","(1805,1810]",1808,8,0.011964,0.011244,0.012682,0.631422,0.646476,0.617048,42.806,44.188,41.368,49168.506,24644.804,24523.702,1,1
"SWE","Sweden","(1805,1810]",1808,9,0.01055,0.00977,0.011328,0.624068,0.639364,0.609474,42.298,43.672,40.872,49300.12,24649.74,24650.38,1,1
"SWE","Sweden","(1805,1810]",1808,10,0.00981,0.008986,0.010636,0.61767,0.633258,0.602802,41.728,43.084,40.312,49536.034,24686.862,24849.172,1,1
"SWE","Sweden","(1805,1810]",1808,11,0.009368,0.008606,0.010134,0.611786,0.627698,0.596612,41.122,42.46,39.722,49023.308,24548.918,24474.39,1,1
"SWE","Sweden","(1805,1810]",1808,12,0.009024,0.008368,0.00967,0.60621,0.62241,0.590768,40.494,41.814,39.11,48562.044,24449.974,24112.07,1,1
"SWE","Sweden","(1805,1810]",1808,13,0.008804,0.008316,0.009278,0.600886,0.617314,0.585244,39.846,41.154,38.47,47896.514,24261.184,23635.33,1,1
"SWE","Sweden","(1805,1810]",1808,14,0.008662,0.008404,0.008908,0.59574,0.612292,0.57999,39.182,40.484,37.81,47053.806,23970.768,23083.038,1,1
"SWE","Sweden","(1805,1810]",1808,15,0.008596,0.008614,0.00858,0.590718,0.607256,0.57499,38.512,39.818,37.134,45902.292,23485.31,22416.982,1,1
"SWE","Sweden","(1805,1810]",1808,16,0.008636,0.008632,0.008638,0.585766,0.602134,0.5702,37.83,39.15,36.44,44998.634,22638.262,22360.372,1,1
"SWE","Sweden","(1805,1810]",1808,17,0.00888,0.00871,0.009058,0.580822,0.597034,0.565402,37.146,38.478,35.748,44055.324,21789.866,22265.458,1,1
"SWE","Sweden","(1805,1810]",1808,18,0.009324,0.008828,0.009844,0.575774,0.591932,0.560416,36.47,37.808,35.06,43099.986,20974.912,22125.074,1,1
"SWE","Sweden","(1805,1810]",1808,19,0.009902,0.008944,0.010956,0.570534,0.586802,0.555056,35.798,37.132,34.39,42261.968,20263.554,21998.414,1,1
"SWE","Sweden","(1805,1810]",1808,20,0.010506,0.009004,0.012196,0.565034,0.581654,0.549186,35.144,36.456,33.752,41875.992,19813.534,22062.458,1,1
"SWE","Sweden","(1805,1810]",1808,21,0.011092,0.009272,0.01313,0.559264,0.576516,0.542742,34.5,35.774,33.148,41143.706,19521.13,21622.576,1,1
"SWE","Sweden","(1805,1810]",1808,22,0.011578,0.00957,0.01381,0.55324,0.571268,0.535898,33.872,35.098,32.566,40376.294,19194.046,21182.248,1,1
"SWE","Sweden","(1805,1810]",1808,23,0.011974,0.009926,0.014242,0.547022,0.565904,0.528808,33.25,34.428,31.998,39418.828,18778.144,20640.684,1,1
"SWE","Sweden","(1805,1810]",1808,24,0.012236,0.010316,0.014362,0.54067,0.560394,0.5216,32.634,33.76,31.434,38579.88,18417.846,20162.034,1,1
"SWE","Sweden","(1805,1810]",1808,25,0.012362,0.01072,0.014174,0.534256,0.55472,0.514428,32.022,33.104,30.868,37861.864,18133.942,19727.922,1,1
"SWE","Sweden","(1805,1810]",1808,26,0.012354,0.010948,0.01391,0.52784,0.548884,0.507436,31.41,32.45,30.292,37737.06,18050.686,19686.374,1,1
"SWE","Sweden","(1805,1810]",1808,27,0.01237,0.011154,0.013712,0.521506,0.542994,0.50066,30.784,31.796,29.698,37630.588,17981.064,19649.524,1,1
"SWE","Sweden","(1805,1810]",1808,28,0.012422,0.011346,0.013612,0.515252,0.537066,0.494074,30.152,31.14,29.092,37467.914,17868.74,19599.174,1,1
"SWE","Sweden","(1805,1810]",1808,29,0.012536,0.011522,0.013662,0.509046,0.531114,0.487624,29.518,30.488,28.474,37205.974,17680.166,19525.808,1,1
"SWE","Sweden","(1805,1810]",1808,30,0.012778,0.01175,0.013928,0.50287,0.525142,0.48123,28.876,29.826,27.85,36503.374,17258.32,19245.054,1,1
"SWE","Sweden","(1805,1810]",1808,31,0.013326,0.012348,0.014408,0.496658,0.519132,0.474808,28.234,29.166,27.224,35071.012,16650.434,18420.578,1,1
"SWE","Sweden","(1805,1810]",1808,32,0.013958,0.013014,0.014998,0.490266,0.512892,0.468266,27.598,28.52,26.604,33700.192,16049.234,17650.958,1,1
"SWE","Sweden","(1805,1810]",1808,33,0.014658,0.013726,0.01568,0.483672,0.506404,0.46157,26.97,27.878,25.988,32122.72,15319.754,16802.966,1,1
"SWE","Sweden","(1805,1810]",1808,34,0.015322,0.0144,0.016328,0.476856,0.499658,0.45469,26.35,27.25,25.378,30919.806,14759.156,16160.65,1,1
"SWE","Sweden","(1805,1810]",1808,35,0.015808,0.014898,0.016798,0.469838,0.492674,0.44765,25.744,26.63,24.776,30186.766,14416.296,15770.47,1,1
"SWE","Sweden","(1805,1810]",1808,36,0.015984,0.015002,0.017064,0.462696,0.485542,0.440518,25.136,26.014,24.178,30267.356,14363.862,15903.494,1,1
"SWE","Sweden","(1805,1810]",1808,37,0.016226,0.015204,0.01737,0.455604,0.478468,0.433414,24.524,25.394,23.574,30247.114,14264.818,15982.296,1,1
"SWE","Sweden","(1805,1810]",1808,38,0.016502,0.015464,0.017676,0.448514,0.471408,0.4263,23.91,24.766,22.968,30444.794,14291.11,16153.684,1,1
"SWE","Sweden","(1805,1810]",1808,39,0.01688,0.015848,0.018056,0.441394,0.464324,0.419154,23.29,24.14,22.358,30640.268,14337.412,16302.856,1,1
"SWE","Sweden","(1805,1810]",1808,40,0.017412,0.016384,0.018598,0.434226,0.457168,0.411956,22.672,23.512,21.75,30764.174,14363.764,16400.41,1,1
"SWE","Sweden","(1805,1810]",1808,41,0.01831,0.017264,0.01951,0.426954,0.449904,0.404668,22.054,22.884,21.14,30089.118,14084.148,16004.97,1,1
"SWE","Sweden","(1805,1810]",1808,42,0.019088,0.017944,0.02039,0.41946,0.442398,0.397162,21.444,22.268,20.538,29375.924,13795.664,15580.26,1,1
"SWE","Sweden","(1805,1810]",1808,43,0.0197,0.01837,0.021202,0.411794,0.43474,0.389462,20.84,21.652,19.944,28736.752,13535.798,15200.954,1,1
"SWE","Sweden","(1805,1810]",1808,44,0.020246,0.018628,0.022068,0.404032,0.427046,0.381622,20.236,21.036,19.35,27902.934,13177.524,14725.41,1,1
"SWE","Sweden","(1805,1810]",1808,45,0.020858,0.018852,0.023106,0.396236,0.4194,0.37366,19.632,20.414,18.762,26974.406,12767.234,14207.172,1,1
"SWE","Sweden","(1805,1810]",1808,46,0.021246,0.018896,0.023886,0.38839,0.411824,0.365544,19.024,19.788,18.178,26759.968,12643.134,14116.834,1,1
"SWE","Sweden","(1805,1810]",1808,47,0.022016,0.01939,0.024974,0.380582,0.40439,0.357366,18.412,19.146,17.596,26438.386,12459.848,13978.538,1,1
"SWE","Sweden","(1805,1810]",1808,48,0.023198,0.020374,0.0264,0.37267,0.39691,0.349028,17.8,18.502,17.018,26148.2,12281.554,13866.646,1,1
"SWE","Sweden","(1805,1810]",1808,49,0.024816,0.021872,0.028168,0.364508,0.389202,0.340416,17.2,17.866,16.45,25789.742,12080.332,13709.41,1,1
"SWE","Sweden","(1805,1810]",1808,50,0.026666,0.023692,0.030074,0.355968,0.3811,0.331442,16.61,17.244,15.896,25662.944,11986.908,13676.036,1,1
"SWE","Sweden","(1805,1810]",1808,51,0.028742,0.025748,0.03217,0.34701,0.372524,0.322108,16.038,16.634,15.356,24992.076,11680.452,13311.624,1,1
"SWE","Sweden","(1805,1810]",1808,52,0.030486,0.027474,0.03393,0.337618,0.363434,0.312404,15.482,16.048,14.83,24299.404,11357.74,12941.664,1,1
"SWE","Sweden","(1805,1810]",1808,53,0.031934,0.028882,0.035428,0.32793,0.35398,0.302482,14.936,15.472,14.32,23447.644,10958.644,12489,1,1
"SWE","Sweden","(1805,1810]",1808,54,0.033254,0.030104,0.036866,0.31806,0.344294,0.292428,14.394,14.9,13.808,22404.73,10454.256,11950.474,1,1
