"code","name","years","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Hx","Hx_f","Hx_m","Total","Male","Female","best_practice","best_practice_alt"
"SWE","Sweden","(1760,1765]",1763,49,0.019652,0.016496,0.023364,0.391956,0.414096,0.36934,19.484,20.32,18.5,0.501738683645907,0.472635110221576,0.535609091444534,18857.464,8666.482,10190.982,1,1
"SWE","Sweden","(1760,1765]",1763,50,0.021294,0.018042,0.025152,0.38437,0.407346,0.360874,18.86,19.65,17.922,0.508447653260116,0.479958718437058,0.541927928159512,18848.466,8615.306,10233.16,1,1
"SWE","Sweden","(1760,1765]",1763,51,0.023766,0.020278,0.027928,0.376314,0.400078,0.351982,18.254,18.996,17.364,0.51474440906795,0.486979826073026,0.547706738480954,17773.62,8093.714,9679.906,1,1
"SWE","Sweden","(1760,1765]",1763,52,0.025678,0.021974,0.030132,0.367522,0.392062,0.342366,17.678,18.374,16.84,0.519842129138213,0.492914905201515,0.551976014226533,16684.42,7573.912,9110.508,1,1
"SWE","Sweden","(1760,1765]",1763,53,0.026936,0.023046,0.031638,0.358256,0.383562,0.33229,17.124,17.77,16.336,0.524170653754309,0.498366638754588,0.555344152985821,15571.446,7046.584,8524.862,1,1
"SWE","Sweden","(1760,1765]",1763,54,0.027368,0.02334,0.032274,0.348792,0.374854,0.32203,16.576,17.172,15.844,0.528515559932623,0.504001711850518,0.558341855230592,14453.238,6517.378,7935.86,1,1
"SWE","Sweden","(1760,1765]",1763,55,0.02717,0.023058,0.032206,0.339434,0.366242,0.311884,16.022,16.564,15.346,0.533719647489253,0.510771917875848,0.562014251115011,13398.774,6023.74,7375.034,1,1
"SWE","Sweden","(1760,1765]",1763,56,0.026202,0.02233,0.030968,0.33039,0.357938,0.302068,15.446,15.938,14.828,0.540789665043835,0.519420814228465,0.567337518432418,13355.976,5986.164,7369.812,1,1
"SWE","Sweden","(1760,1765]",1763,57,0.026616,0.023012,0.031084,0.321912,0.35009,0.29293,14.842,15.282,14.278,0.550641358979837,0.530887348899109,0.575625853672289,13464.738,6008.09,7456.648,1,1
"SWE","Sweden","(1760,1765]",1763,58,0.028348,0.02502,0.032508,0.313536,0.342192,0.28405,14.228,14.628,13.712,0.56234784134531,0.543745915944798,0.586062673847433,13758.23,6106.154,7652.076,1,1
"SWE","Sweden","(1760,1765]",1763,59,0.031272,0.0282,0.035152,0.304854,0.333806,0.275058,13.622,13.982,13.148,0.574860432359122,0.557365823629273,0.597626508485352,14216.386,6268.556,7947.83,1,1
"SWE","Sweden","(1760,1765]",1763,60,0.034776,0.031896,0.038458,0.29555,0.324598,0.265662,13.034,13.364,12.596,0.587377553534534,0.570548097491737,0.609551633291302,14711.206,6437.288,8273.918,1,1
"SWE","Sweden","(1760,1765]",1763,61,0.039868,0.036822,0.043818,0.285546,0.314476,0.255752,12.474,12.778,12.068,0.599261571586542,0.582859159572447,0.621065116000637,13886.62,6030.826,7855.794,1,1
"SWE","Sweden","(1760,1765]",1763,62,0.044426,0.041162,0.048726,0.274476,0.303174,0.2449,11.962,12.238,11.586,0.608724594562181,0.592998650961991,0.630090295259438,12815.682,5524.388,7291.294,1,1
"SWE","Sweden","(1760,1765]",1763,63,0.0485,0.044952,0.05325,0.26264,0.291018,0.233364,11.478,11.726,11.134,0.616739813273575,0.601861254157428,0.637362405974428,11593.024,4955.036,6637.988,1,1
"SWE","Sweden","(1760,1765]",1763,64,0.051524,0.047686,0.056744,0.2503,0.278314,0.221374,11.022,11.242,10.714,0.623334531141689,0.609567088892138,0.64267238611538,10328.666,4378.662,5950.004,1,1
"SWE","Sweden","(1760,1765]",1763,65,0.053116,0.049144,0.05858,0.237834,0.265454,0.209262,10.578,10.766,10.312,0.629738221269198,0.617584805650135,0.647015616470938,9178.166,3865.808,5312.358,1,1
"SWE","Sweden","(1760,1765]",1763,66,0.052862,0.049044,0.058206,0.225612,0.252812,0.197422,10.124,10.282,9.9,0.637918348678302,0.627537339366011,0.652757071298925,8675.31,3609.484,5065.826,1,1
"SWE","Sweden","(1760,1765]",1763,67,0.054242,0.050794,0.059158,0.214074,0.240808,0.18632,9.644,9.77,9.462,0.650175450909168,0.641895148433284,0.662283458834406,8315.914,3416.206,4899.708,1,1
"SWE","Sweden","(1760,1765]",1763,68,0.057572,0.054638,0.061854,0.202856,0.228988,0.175678,9.15,9.252,9.008,0.665987231590899,0.659430066918189,0.675237905704197,8077.31,3273.388,4803.922,1,1
"SWE","Sweden","(1760,1765]",1763,69,0.0631,0.060736,0.066648,0.1916,0.216926,0.165206,8.662,8.74,8.548,0.683982231749707,0.679264025356166,0.691058936841317,7929.204,3164.82,4764.384,1,1
"SWE","Sweden","(1760,1765]",1763,70,0.070296,0.068384,0.073224,0.17999,0.204272,0.154638,8.192,8.254,8.098,0.70299515828181,0.699593990825307,0.708437046525386,7800.272,3061.148,4739.124,1,1
"SWE","Sweden","(1760,1765]",1763,71,0.08097,0.079548,0.083144,0.167906,0.190912,0.143844,7.748,7.798,7.67,0.722112629374516,0.719751869168568,0.726185782445791,7192.806,2809.258,4383.548,1,1
"SWE","Sweden","(1760,1765]",1763,72,0.091,0.08995,0.092612,0.155004,0.176466,0.132534,7.356,7.398,7.288,0.737675067236515,0.736009604404379,0.740946787594339,6533.54,2544.228,3989.312,1,1
"SWE","Sweden","(1760,1765]",1763,73,0.100516,0.09975,0.101716,0.141696,0.161452,0.120998,7.004,7.048,6.942,0.750305763969867,0.748292826629493,0.753211021808179,5837.862,2274.298,3563.564,1,1
"SWE","Sweden","(1760,1765]",1763,74,0.10921,0.108702,0.110014,0.128322,0.146296,0.109492,6.69,6.732,6.628,0.759643819581918,0.757634888622532,0.762941421786847,5130.616,2009.666,3120.95,1,1
"SWE","Sweden","(1760,1765]",1763,75,0.117096,0.116714,0.117692,0.115234,0.131408,0.098286,6.4,6.444,6.334,0.766876946090853,0.76429075127279,0.771254496803496,4442.95,1747.988,2694.962,1,1
"SWE","Sweden","(1760,1765]",1763,76,0.120026,0.119072,0.121516,0.102686,0.117132,0.087558,6.128,6.178,6.056,0.772471840565515,0.768687867734169,0.778459537082218,4049.426,1583.358,2466.068,1,1
"SWE","Sweden","(1760,1765]",1763,77,0.125594,0.124114,0.127942,0.091256,0.104186,0.077702,5.844,5.89,5.774,0.781632849562079,0.777890161910647,0.788222055483321,3681.302,1431.244,2250.058,1,1
"SWE","Sweden","(1760,1765]",1763,78,0.134632,0.132888,0.137406,0.08067,0.092236,0.068522,5.554,5.6,5.49,0.794010619851965,0.789866391912657,0.800511241162048,3325.264,1287.912,2037.352,1,1
"SWE","Sweden","(1760,1765]",1763,79,0.149014,0.14732,0.151706,0.07068,0.080956,0.05988,5.28,5.32,5.22,0.806312318599872,0.802752160964003,0.81289256673788,2967.458,1143.992,1823.466,1,1
"SWE","Sweden","(1760,1765]",1763,80,0.147052,0.144838,0.150668,0.061074,0.070054,0.051612,5.044,5.082,4.986,0.813604269752891,0.810137619546694,0.820424440839592,3030.292,1151.758,1878.534,1,1
"SWE","Sweden","(1760,1765]",1763,81,0.164892,0.163206,0.16764,0.052892,0.060784,0.044562,4.758,4.792,4.71,0.834147079153479,0.831238146670187,0.839687627999631,2643.734,1005.826,1637.908,1,1
"SWE","Sweden","(1760,1765]",1763,82,0.182758,0.181668,0.184524,0.045022,0.051794,0.03786,4.52,4.546,4.474,0.849337464263965,0.847891328284599,0.854787415303531,2256.196,859.04,1397.156,1,1
"SWE","Sweden","(1760,1765]",1763,83,0.199552,0.198916,0.20057,0.037666,0.043348,0.031652,4.32,4.348,4.272,0.85921558048908,0.857471560694696,0.865348968961979,1881.558,716.616,1164.942,1,1
"SWE","Sweden","(1760,1765]",1763,84,0.211958,0.211456,0.212766,0.031002,0.035678,0.026062,4.16,4.196,4.104,0.861388907152659,0.85807289794709,0.869685718810575,1536.498,584.542,951.956,1,1
"SWE","Sweden","(1760,1765]",1763,85,0.214358,0.212812,0.216878,0.025224,0.02901,0.02122,4.022,4.064,3.954,0.858203633424082,0.853387139595228,0.870077161193308,1239.214,469.142,770.072,1,1
"SWE","Sweden","(1760,1765]",1763,86,0.22094,0.217906,0.225974,0.0205,0.023588,0.01723,3.86,3.908,3.786,0.861115187480865,0.854465944626512,0.875891311150513,997.998,374.194,623.804,1,1
"SWE","Sweden","(1760,1765]",1763,87,0.233572,0.230164,0.239306,0.016534,0.01906,0.013862,3.69,3.738,3.616,0.867480081852088,0.860249648729582,0.88412772201705,803.772,297.192,506.58,1,1
"SWE","Sweden","(1760,1765]",1763,88,0.246702,0.242918,0.253174,0.013178,0.015216,0.011014,3.528,3.574,3.454,0.873746184259149,0.866354135783994,0.892405614840805,649.474,236.012,413.462,1,1
"SWE","Sweden","(1760,1765]",1763,89,0.260318,0.256162,0.267566,0.010366,0.011992,0.008642,3.376,3.422,3.298,0.879224216090584,0.871222529769952,0.901259355701832,525.596,187.614,337.982,1,1
"SWE","Sweden","(1760,1765]",1763,90,0.274398,0.269884,0.28247,0.008046,0.00933,0.00669,3.232,3.28,3.154,0.884245197966311,0.875246249346737,0.9088997510602,406.574,143.168,263.406,1,1
"SWE","Sweden","(1760,1765]",1763,91,0.288932,0.284074,0.297868,0.006162,0.007156,0.005108,3.098,3.14,3.02,0.888154033895995,0.880389149953362,0.915553621694993,304.68,105.946,198.734,1,1
"SWE","Sweden","(1760,1765]",1763,92,0.303894,0.298716,0.313734,0.00465,0.005412,0.003846,2.968,3.01,2.89,0.892359370812393,0.884453085458319,0.922791141259418,224.186,76.82,147.366,1,1
"SWE","Sweden","(1760,1765]",1763,93,0.31926,0.313788,0.330042,0.00346,0.004032,0.002854,2.848,2.888,2.77,0.894988628725514,0.887763683967871,0.92836648983315,161.548,54.4,107.148,1,1
"SWE","Sweden","(1760,1765]",1763,94,0.335002,0.32927,0.346764,0.002536,0.002958,0.00209,2.736,2.774,2.656,0.896377930213731,0.890036430596951,0.933415834632329,114.058,37.708,76.35,1,1
"SWE","Sweden","(1760,1765]",1763,95,0.351086,0.34513,0.363858,0.00183,0.002136,0.001506,2.63,2.664,2.552,0.896901238891228,0.892198627074073,0.93581730790646,78.848,25.544,53.304,1,1
"SWE","Sweden","(1760,1765]",1763,96,0.367482,0.361342,0.381294,0.001298,0.00152,0.00107,2.528,2.564,2.45,0.896597124738133,0.892197997561053,0.937802383320483,53.032,16.742,36.29,1,1
"SWE","Sweden","(1760,1765]",1763,97,0.384142,0.37787,0.39902,0.000906,0.001064,0.00075,2.432,2.468,2.354,0.894006076546974,0.891945374600028,0.937626122108638,34.546,10.528,24.018,1,1
"SWE","Sweden","(1760,1765]",1763,98,0.401032,0.394668,0.416992,0.000624,0.00073,0.000516,2.344,2.376,2.264,0.888378078699259,0.890328758350519,0.933630530274265,21.978,6.418,15.56,1,1
"SWE","Sweden","(1760,1765]",1763,99,0.41811,0.411706,0.435164,0.000422,0.000492,0.00035,2.262,2.292,2.184,0.880179048539976,0.88377395206855,0.922089250741769,13.498,3.756,9.742,1,1
"SWE","Sweden","(1760,1765]",1763,100,0.435332,0.428938,0.453486,0.00028,0.000328,0.000236,2.182,2.214,2.106,0.870277953906488,0.872088005679647,0.907503489256187,7.814,1.94,5.874,1,1
"SWE","Sweden","(1760,1765]",1763,101,0.45265,0.44632,0.471906,0.000182,0.000214,0.000152,2.11,2.136,2.032,0.855099948760663,0.854829491736524,0.879168923121455,4.272,0.878,3.394,1,1
"SWE","Sweden","(1760,1765]",1763,102,0.470022,0.463802,0.490366,0.000114,0.000138,1e-04,2.042,2.068,1.966,0.827839463826325,0.824987648987494,0.835980592814291,2.038,0.216,1.822,1,1
"SWE","Sweden","(1760,1765]",1763,103,0.487404,0.481344,0.508822,7.2e-05,8.6e-05,6.4e-05,1.978,2,1.902,0.785258700810282,0.7749447396247,0.778235053046598,0.798,0,0.798,1,1
"SWE","Sweden","(1760,1765]",1763,104,0.50475,0.498892,0.527212,4.4e-05,5.6e-05,4.2e-05,1.916,1.936,1.842,0.719015096370594,0.715033449841922,0.723609918699089,0.234,0,0.234,1,1
"SWE","Sweden","(1760,1765]",1763,105,0.522024,0.516398,0.545494,2.8e-05,3.6e-05,2.4e-05,1.862,1.884,1.786,0.642487748577626,0.660908274790824,0.653242076181998,0,0,0,1,1
"SWE","Sweden","(1760,1765]",1763,106,0.539174,0.533822,0.56361,1.6e-05,1.8e-05,1.4e-05,1.808,1.828,1.736,0.538890903135702,0.561811632875485,0.575487958130979,0,0,0,1,1
"SWE","Sweden","(1760,1765]",1763,107,0.556168,0.551112,0.58152,8e-06,1e-05,6e-06,1.764,1.78,1.69,0.318784095588894,0.378096442140032,0.376635602541309,0,0,0,1,1
"SWE","Sweden","(1760,1765]",1763,108,0.572966,0.568232,0.599176,6e-06,6e-06,4e-06,1.722,1.738,1.65,0.212662076784381,0.155529385542065,0.21004460016968,0,0,0,1,1
"SWE","Sweden","(1760,1765]",1763,109,0.589532,0.58513,0.61654,2e-06,4e-06,2e-06,1.69,1.704,1.616,0,0,0,0,0,0,1,1
"SWE","Sweden","(1765,1770]",1768,0,0.256868,0.242128,0.271242,1,1,1,36.552,37.928,35.154,0.734676350457669,0.709878180763491,0.758439087292412,54686.3,27675.6,27010.7,1,1
"SWE","Sweden","(1765,1770]",1768,1,0.06186,0.060574,0.063152,0.782002,0.792378,0.77211,45.654,46.774,44.444,0.50357223345203,0.491187646728314,0.515457339270579,51263.086,25522.094,25740.992,1,1
"SWE","Sweden","(1765,1770]",1768,2,0.038562,0.037546,0.0396,0.735144,0.745898,0.724872,47.518,48.646,46.292,0.452193861267624,0.440614593181428,0.463301575406074,53110.314,26335.806,26774.508,1,1
"SWE","Sweden","(1765,1770]",1768,3,0.028166,0.02757,0.028772,0.707412,0.718522,0.696778,48.356,49.478,47.136,0.422908221938185,0.411919456186958,0.433392787880381,55584.55,27436.052,28148.498,1,1
"SWE","Sweden","(1765,1770]",1768,4,0.025988,0.025868,0.026114,0.687878,0.699118,0.677112,48.718,49.836,47.492,0.403385181006553,0.392643291793653,0.413698109408688,46794.95,23374.048,23420.902,1,1
"SWE","Sweden","(1765,1770]",1768,5,0.022528,0.022624,0.02244,0.670406,0.681448,0.659818,48.986,50.126,47.732,0.385638035977453,0.374628986318071,0.396260567501387,39627.336,20083.148,19544.188,1,1
"SWE","Sweden","(1765,1770]",1768,6,0.015686,0.015552,0.015818,0.65565,0.666392,0.645344,49.088,50.258,47.802,0.371015136424629,0.359518575079176,0.382145082409646,39898.398,20130.15,19768.248,1,1
"SWE","Sweden","(1765,1770]",1768,7,0.01063,0.01032,0.010934,0.645566,0.65624,0.635324,48.858,50.04,47.56,0.362929895864259,0.351166688453816,0.374340307715769,40376.954,20230.34,20146.614,1,1
"SWE","Sweden","(1765,1770]",1768,8,0.007374,0.006964,0.007794,0.638804,0.649574,0.628464,48.374,49.554,47.078,0.359806256041443,0.347938677307634,0.371334465784936,41202.884,20454.824,20748.06,1,1
"SWE","Sweden","(1765,1770]",1768,9,0.005908,0.005444,0.006384,0.634132,0.645098,0.623602,47.728,48.894,46.442,0.359948277713406,0.348098008193777,0.371508477693377,41970.132,20633.04,21337.092,1,1
"SWE","Sweden","(1765,1770]",1768,10,0.00584,0.00534,0.006364,0.630406,0.641606,0.619638,47.008,48.158,45.736,0.361668057406608,0.349858290807213,0.373213300448478,42964.328,20917.282,22047.046,1,1
"SWE","Sweden","(1765,1770]",1768,11,0.00623,0.005772,0.0067,0.626744,0.638204,0.615716,46.282,47.414,45.026,0.363601481876999,0.351871028547533,0.375096710537353,41917.314,20619.038,21298.276,1,1
"SWE","Sweden","(1765,1770]",1768,12,0.006474,0.00609,0.006864,0.622872,0.634546,0.61162,45.566,46.686,44.326,0.365348375625317,0.353609767575493,0.376826239177732,40935.96,20355.054,20580.906,1,1
"SWE","Sweden","(1765,1770]",1768,13,0.00657,0.00628,0.006858,0.618874,0.630712,0.60746,44.862,45.97,43.628,0.36697140395871,0.355176080423948,0.378578555234663,39912.284,20071.454,19840.83,1,1
"SWE","Sweden","(1765,1770]",1768,14,0.006546,0.006362,0.006724,0.61484,0.62678,0.603328,44.152,45.254,42.926,0.368708992715429,0.356738153703062,0.380505292034239,38669.616,19644.372,19025.244,1,1
"SWE","Sweden","(1765,1770]",1768,15,0.006464,0.00638,0.006542,0.610846,0.622826,0.599302,43.44,44.54,42.212,0.370614489020784,0.35836077551262,0.382771555236559,37182.972,19067.212,18115.76,1,1
"SWE","Sweden","(1765,1770]",1768,16,0.006278,0.006108,0.006446,0.606926,0.618886,0.595404,42.716,43.826,41.486,0.372820950230982,0.360102374410768,0.38542122639487,36861.492,18606.086,18255.406,1,1
"SWE","Sweden","(1765,1770]",1768,17,0.006238,0.005952,0.006524,0.603142,0.615144,0.591584,41.984,43.086,40.752,0.375376641486418,0.362382835946352,0.388387150022932,36581.8,18179.128,18402.672,1,1
"SWE","Sweden","(1765,1770]",1768,18,0.006324,0.005902,0.006768,0.599404,0.611512,0.587738,41.242,42.34,40.014,0.378225378975295,0.364969045568995,0.391540665720922,36402.072,17808.052,18594.02,1,1
"SWE","Sweden","(1765,1770]",1768,19,0.006536,0.005936,0.007182,0.595632,0.607934,0.583774,40.502,41.59,39.284,0.381188912368455,0.367801904774083,0.394677605710851,36343.06,17482.918,18860.142,1,1
"SWE","Sweden","(1765,1770]",1768,20,0.006844,0.006038,0.007744,0.591762,0.604354,0.579596,39.766,40.838,38.562,0.384188159411989,0.370819149914153,0.397696506169671,36235.17,17117.316,19117.854,1,1
"SWE","Sweden","(1765,1770]",1768,21,0.00743,0.006498,0.008468,0.58773,0.60073,0.575124,39.036,40.08,37.86,0.38713928539519,0.37402600562159,0.40038028366023,34524.35,16311.67,18212.68,1,1
"SWE","Sweden","(1765,1770]",1768,22,0.007972,0.006948,0.00912,0.583386,0.59685,0.570274,38.322,39.338,37.176,0.389779891719148,0.377000798170011,0.402640489004112,32835.408,15506.274,17329.134,1,1
"SWE","Sweden","(1765,1770]",1768,23,0.008468,0.007386,0.009676,0.578752,0.592724,0.565092,37.624,38.608,36.512,0.39211598161875,0.37978131034478,0.40447818067714,31168.31,14710.39,16457.92,1,1
"SWE","Sweden","(1765,1770]",1768,24,0.00888,0.007792,0.01009,0.573874,0.588368,0.55965,36.942,37.89,35.862,0.394179039048385,0.38237488329757,0.406011994882372,29658.172,13998.95,15659.222,1,1
"SWE","Sweden","(1765,1770]",1768,25,0.009212,0.008184,0.01036,0.568804,0.583802,0.55403,36.266,37.182,35.222,0.396117934969393,0.384813773451539,0.407357969563308,28358.482,13381.518,14976.964,1,1
"SWE","Sweden","(1765,1770]",1768,26,0.00915,0.008274,0.010132,0.56359,0.57905,0.548318,35.598,36.484,34.58,0.397955885189547,0.387115760281557,0.408740656092854,28743.194,13540.982,15202.212,1,1
"SWE","Sweden","(1765,1770]",1768,27,0.00924,0.008546,0.010024,0.558456,0.574282,0.542788,34.918,35.784,33.93,0.400162328082387,0.38958862585902,0.410540698958074,29197.674,13726.104,15471.57,1,1
"SWE","Sweden","(1765,1770]",1768,28,0.009494,0.009006,0.010044,0.553318,0.5694,0.537374,34.236,35.088,33.264,0.402554697640545,0.392071817227391,0.412815209023905,29673.876,13910.89,15762.986,1,1
"SWE","Sweden","(1765,1770]",1768,29,0.009908,0.009652,0.010196,0.548084,0.564292,0.531994,33.56,34.4,32.598,0.404949185999611,0.394399229247532,0.415305147232364,30188.37,14118.704,16069.666,1,1
"SWE","Sweden","(1765,1770]",1768,30,0.010394,0.01038,0.010408,0.542672,0.55886,0.526588,32.886,33.728,31.924,0.407305269368896,0.396359569817472,0.418064862001746,30725.664,14368.676,16356.988,1,1
"SWE","Sweden","(1765,1770]",1768,31,0.011208,0.011372,0.011026,0.537048,0.55308,0.521122,32.226,33.076,31.252,0.409431247220649,0.397852871082894,0.420944242296992,29705.546,13929.338,15776.208,1,1
"SWE","Sweden","(1765,1770]",1768,32,0.011734,0.011968,0.011472,0.531048,0.546816,0.515392,31.586,32.448,30.594,0.411046491840612,0.398643618942263,0.423554126490547,28711.152,13508.808,15202.344,1,1
"SWE","Sweden","(1765,1770]",1768,33,0.011952,0.01212,0.011762,0.524842,0.540296,0.5095,30.95,31.834,29.938,0.41252064597063,0.399064070811913,0.42616284724025,27738.574,13087.29,14651.284,1,1
"SWE","Sweden","(1765,1770]",1768,34,0.011836,0.011778,0.011906,0.51859,0.533772,0.503526,30.316,31.214,29.288,0.414056063325146,0.399633301435164,0.428806740339395,26719.766,12627.992,14091.774,1,1
"SWE","Sweden","(1765,1770]",1768,35,0.011514,0.011088,0.011986,0.51247,0.527512,0.49755,29.67,30.576,28.63,0.416064037120302,0.400833675553509,0.431795328110922,25619.498,12118.15,13501.348,1,1
"SWE","Sweden","(1765,1770]",1768,36,0.010828,0.010168,0.01156,0.50659,0.521682,0.491606,29.008,29.91,27.968,0.418771269507832,0.403048210679293,0.435139055684401,26019.028,12344.338,13674.69,1,1
"SWE","Sweden","(1765,1770]",1768,37,0.010612,0.00986,0.01144,0.501124,0.516398,0.485938,28.318,29.212,27.288,0.42262522590035,0.406555901758757,0.4393873226267,26411.35,12579.962,13831.388,1,1
"SWE","Sweden","(1765,1770]",1768,38,0.010834,0.010148,0.011586,0.49582,0.511324,0.480398,27.614,28.496,26.596,0.427213373410946,0.41086811514616,0.444348795398082,26769.216,12810.364,13958.852,1,1
"SWE","Sweden","(1765,1770]",1768,39,0.011484,0.011004,0.011998,0.490468,0.506156,0.474852,26.91,27.78,25.898,0.432130268502456,0.415428393247934,0.449829737040742,27105.412,13032.088,14073.324,1,1
"SWE","Sweden","(1765,1770]",1768,40,0.01239,0.012218,0.012576,0.48486,0.500608,0.46918,26.216,27.084,25.206,0.436993703749139,0.419611787811518,0.455524108764681,27471.192,13256.348,14214.844,1,1
"SWE","Sweden","(1765,1770]",1768,41,0.013996,0.013854,0.014156,0.478882,0.49452,0.46331,25.532,26.41,24.516,0.4416648136521,0.42316230257872,0.461443807407525,25886.716,12362.254,13524.462,1,1
"SWE","Sweden","(1765,1770]",1768,42,0.015318,0.015038,0.015628,0.472214,0.4877,0.456788,24.888,25.772,23.86,0.445202913121065,0.425558773531025,0.46644103346997,24364.694,11510.402,12854.292,1,1
"SWE","Sweden","(1765,1770]",1768,43,0.016282,0.015712,0.016936,0.465022,0.480406,0.449696,24.262,25.152,23.23,0.448104567606585,0.427313861201186,0.470680365313298,22931.08,10736.96,12194.12,1,1
"SWE","Sweden","(1765,1770]",1768,44,0.016804,0.015784,0.01798,0.4575,0.4729,0.442132,23.654,24.544,22.614,0.450544905097339,0.428795754137578,0.474451935152481,21566.91,10034.932,11531.978,1,1
