"code","name","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"ISL","Iceland",1952,26,0.00163,0.00095,0.00228,0.95927,0.96636,0.95245,49.23,51.3,47.15,2225,1149,1076,1,0
"ISL","Iceland",1952,27,0.00178,0.00105,0.00248,0.95771,0.96544,0.95029,48.3,50.35,46.26,2231,1144,1087,1,0
"ISL","Iceland",1952,28,0.00164,0.00093,0.00232,0.956,0.96443,0.94794,47.39,49.4,45.37,2264,1153,1111,1,0
"ISL","Iceland",1952,29,0.00158,0.00082,0.00234,0.95443,0.96354,0.94574,46.47,48.44,44.48,2167,1065,1102,1,1
"ISL","Iceland",1952,30,0.00141,0.00066,0.00215,0.95293,0.96275,0.94353,45.54,47.48,43.58,2217,1143,1074,1,0
"ISL","Iceland",1952,31,0.0013,0.00058,0.00197,0.95158,0.96211,0.94151,44.6,46.51,42.67,2198,1139,1059,1,1
"ISL","Iceland",1952,32,0.00139,0.00065,0.0021,0.95034,0.96155,0.93966,43.66,45.54,41.76,1895,960,935,1,1
"ISL","Iceland",1952,33,0.00169,0.00089,0.00248,0.94902,0.96093,0.93769,42.72,44.57,40.84,2012,1013,999,1,1
"ISL","Iceland",1952,34,0.002,0.00118,0.00281,0.94741,0.96007,0.93536,41.79,43.61,39.94,1968,975,993,1,0
"ISL","Iceland",1952,35,0.00248,0.00166,0.00328,0.94552,0.95894,0.93274,40.88,42.66,39.05,1887,972,915,1,0
"ISL","Iceland",1952,36,0.003,0.00214,0.00382,0.94318,0.95735,0.92968,39.98,41.73,38.18,1829,926,903,1,0
"ISL","Iceland",1952,37,0.00325,0.00236,0.00413,0.94036,0.9553,0.92614,39.09,40.82,37.32,1878,936,942,1,0
"ISL","Iceland",1952,38,0.00328,0.00242,0.00413,0.9373,0.95304,0.92233,38.22,39.91,36.48,1792,896,896,1,0
"ISL","Iceland",1952,39,0.00323,0.0024,0.00405,0.93424,0.95074,0.91852,37.34,39.01,35.63,1822,906,916,1,0
"ISL","Iceland",1952,40,0.00301,0.00222,0.00383,0.93123,0.94846,0.9148,36.46,38.1,34.77,1783,868,915,1,0
"ISL","Iceland",1952,41,0.003,0.00229,0.00371,0.92843,0.94636,0.91131,35.57,37.18,33.9,1683,861,822,1,0
"ISL","Iceland",1952,42,0.00306,0.00251,0.00358,0.92564,0.94419,0.90793,34.68,36.27,33.02,1717,882,835,1,0
"ISL","Iceland",1952,43,0.00321,0.00278,0.00362,0.92282,0.94183,0.90468,33.78,35.36,32.14,1611,813,798,1,0
"ISL","Iceland",1952,44,0.00372,0.00336,0.00408,0.91986,0.93922,0.90142,32.89,34.46,31.26,1595,787,808,1,0
"ISL","Iceland",1952,45,0.00394,0.00382,0.00405,0.91645,0.93606,0.89775,32.01,33.57,30.38,1699,887,812,1,0
"ISL","Iceland",1952,46,0.00441,0.00435,0.00447,0.91284,0.93249,0.89412,31.13,32.7,29.5,1587,798,789,1,0
"ISL","Iceland",1952,47,0.00501,0.00477,0.00524,0.90883,0.92844,0.89014,30.27,31.84,28.63,1641,841,800,1,0
"ISL","Iceland",1952,48,0.00548,0.00499,0.00594,0.90429,0.92403,0.88548,29.42,30.99,27.78,1533,796,737,1,0
"ISL","Iceland",1952,49,0.00646,0.00537,0.0075,0.89935,0.91943,0.88024,28.58,30.14,26.94,1451,736,715,1,0
"ISL","Iceland",1952,50,0.00716,0.00524,0.00906,0.89355,0.91451,0.87366,27.76,29.3,26.14,1392,692,700,1,0
"ISL","Iceland",1952,51,0.00778,0.00511,0.01056,0.88718,0.90973,0.86578,26.95,28.45,25.38,1455,702,753,1,0
"ISL","Iceland",1952,52,0.00813,0.00505,0.01136,0.88031,0.90509,0.85669,26.16,27.59,24.64,1352,671,681,1,0
"ISL","Iceland",1952,53,0.00856,0.00528,0.0119,0.87318,0.90053,0.84701,25.37,26.73,23.92,1355,674,681,1,0
"ISL","Iceland",1952,54,0.00812,0.00501,0.01128,0.86574,0.89579,0.837,24.58,25.87,23.2,1377,684,693,1,1
"ISL","Iceland",1952,55,0.00782,0.00498,0.01067,0.85873,0.89131,0.82761,23.78,25,22.45,1376,690,686,1,1
"ISL","Iceland",1952,56,0.00776,0.00496,0.01076,0.85204,0.88688,0.81882,22.96,24.12,21.69,1342,627,715,1,1
"ISL","Iceland",1952,57,0.00853,0.0056,0.01175,0.84545,0.88249,0.81006,22.14,23.24,20.92,1282,622,660,1,1
"ISL","Iceland",1952,58,0.0088,0.00618,0.01153,0.83827,0.87756,0.80059,21.32,22.36,20.16,1255,626,629,1,1
"ISL","Iceland",1952,59,0.00919,0.00672,0.01174,0.83093,0.87215,0.79142,20.51,21.5,19.39,1260,609,651,1,1
"ISL","Iceland",1952,60,0.00973,0.00734,0.01224,0.82333,0.86631,0.78218,19.69,20.64,18.61,1227,604,623,1,1
"ISL","Iceland",1952,61,0.01217,0.00937,0.01512,0.81536,0.85997,0.77266,18.88,19.79,17.83,963,460,503,1,1
"ISL","Iceland",1952,62,0.01394,0.01058,0.01769,0.8055,0.85195,0.76107,18.11,18.97,17.1,977,460,517,1,1
"ISL","Iceland",1952,63,0.01508,0.01178,0.01857,0.79434,0.84298,0.74772,17.35,18.17,16.39,929,467,462,1,1
"ISL","Iceland",1952,64,0.01723,0.01343,0.02125,0.78245,0.83311,0.73397,16.61,17.38,15.69,850,406,444,1,1
"ISL","Iceland",1952,65,0.01822,0.0138,0.02312,0.76908,0.822,0.71854,15.89,16.61,15.02,866,405,461,1,1
"ISL","Iceland",1952,66,0.01847,0.01409,0.02357,0.7552,0.81073,0.70211,15.17,15.83,14.36,883,400,483,1,1
"ISL","Iceland",1952,67,0.01905,0.01568,0.02288,0.74138,0.79938,0.68576,14.45,15.05,13.69,868,419,449,1,1
"ISL","Iceland",1952,68,0.02275,0.02083,0.02482,0.72739,0.78695,0.67025,13.71,14.28,12.99,662,322,340,1,1
"ISL","Iceland",1952,69,0.03214,0.03101,0.0335,0.71103,0.77072,0.65382,13.02,13.57,12.31,562,241,321,1,0
"ISL","Iceland",1952,70,0.0333,0.03393,0.03246,0.68854,0.74719,0.63228,12.43,12.98,11.71,584,251,333,1,0
"ISL","Iceland",1952,71,0.03409,0.03795,0.02941,0.66599,0.72226,0.61208,11.83,12.41,11.08,587,274,313,1,0
"ISL","Iceland",1952,72,0.03603,0.04021,0.03095,0.64367,0.69536,0.59434,11.22,11.87,10.39,586,256,330,1,0
"ISL","Iceland",1952,73,0.04032,0.04224,0.03782,0.62089,0.66795,0.57623,10.62,11.34,9.71,567,246,321,1,1
"ISL","Iceland",1952,74,0.04696,0.04596,0.04826,0.59634,0.64032,0.55484,10.03,10.8,9.06,547,238,309,1,1
"ISL","Iceland",1952,75,0.04913,0.04313,0.05741,0.56898,0.61155,0.52869,9.49,10.29,8.48,542,219,323,1,1
"ISL","Iceland",1952,76,0.05291,0.04253,0.06803,0.5417,0.58574,0.49919,8.94,9.72,7.96,530,216,314,1,1
"ISL","Iceland",1952,77,0.05855,0.04688,0.07426,0.51378,0.56134,0.46634,8.4,9.12,7.48,470,214,256,1,1
"ISL","Iceland",1952,78,0.06837,0.05632,0.08321,0.48455,0.53563,0.43295,7.88,8.54,7.02,409,185,224,1,1
"ISL","Iceland",1952,79,0.08174,0.06354,0.10826,0.45251,0.50629,0.39837,7.4,8,6.59,332,125,207,1,1
"ISL","Iceland",1952,80,0.07563,0.06492,0.09157,0.41698,0.47511,0.35745,6.99,7.49,6.28,304.59,125.83,178.76,1,1
"ISL","Iceland",1952,81,0.08577,0.0741,0.1033,0.38659,0.44523,0.32616,6.5,6.96,5.84,267.68,109.5,158.18,1,1
"ISL","Iceland",1952,82,0.0971,0.08447,0.11635,0.3548,0.41342,0.29412,6.04,6.46,5.42,232.8,92.38,140.42,1,1
"ISL","Iceland",1952,83,0.1097,0.09614,0.13081,0.32194,0.37991,0.26178,5.6,5.99,5.03,217.9,81.63,136.27,1,1
"ISL","Iceland",1952,84,0.12368,0.10923,0.14677,0.28846,0.34506,0.22964,5.2,5.54,4.66,201.52,75.17,126.35,1,1
"ISL","Iceland",1952,85,0.13913,0.12385,0.1643,0.25486,0.30932,0.19824,4.82,5.12,4.32,176.5,62.62,113.88,1,1
"ISL","Iceland",1952,86,0.15613,0.14012,0.18348,0.22171,0.27325,0.16814,4.46,4.73,4,156.39,57.48,98.91,1,1
"ISL","Iceland",1952,87,0.17476,0.15815,0.20435,0.1896,0.23747,0.13988,4.13,4.37,3.71,136.9,47.89,89.01,1,1
"ISL","Iceland",1952,88,0.19507,0.17801,0.22693,0.15913,0.20266,0.11395,3.83,4.03,3.44,109.21,38.77,70.44,1,0
"ISL","Iceland",1952,89,0.21711,0.19978,0.25122,0.13084,0.16954,0.09072,3.55,3.73,3.19,87.8,30.56,57.24,1,0
"ISL","Iceland",1952,90,0.24089,0.22349,0.27718,0.10522,0.13874,0.07048,3.29,3.44,2.97,66.29,23.03,43.26,1,0
"ISL","Iceland",1952,91,0.26638,0.24913,0.30473,0.0826,0.11085,0.05332,3.05,3.18,2.76,49.12,16.88,32.24,1,0
"ISL","Iceland",1952,92,0.29355,0.27667,0.33375,0.06318,0.08629,0.03922,2.83,2.94,2.57,37.53,12.89,24.64,1,0
"ISL","Iceland",1952,93,0.3223,0.30601,0.36409,0.04701,0.06532,0.028,2.64,2.73,2.4,29.62,9.96,19.66,1,0
"ISL","Iceland",1952,94,0.35251,0.33701,0.39555,0.03396,0.04798,0.01938,2.46,2.53,2.25,22.17,6.76,15.41,1,0
"ISL","Iceland",1952,95,0.384,0.36948,0.4279,0.02378,0.03415,0.01298,2.3,2.36,2.11,14.27,3.61,10.66,1,0
"ISL","Iceland",1952,96,0.41657,0.40318,0.46088,0.01612,0.0235,0.0084,2.15,2.2,1.98,8.81,1.56,7.25,1,0
"ISL","Iceland",1952,97,0.44996,0.43781,0.4942,0.01056,0.01561,0.00526,2.02,2.06,1.87,5.2,0.39,4.81,1,0
"ISL","Iceland",1952,98,0.4839,0.47307,0.52758,0.00668,0.01,0.00317,1.9,1.93,1.77,2.61,0,2.61,1,0
"ISL","Iceland",1952,99,0.51809,0.50859,0.56071,0.00408,0.00618,0.00185,1.79,1.82,1.68,2.18,0,2.18,1,0
"ISL","Iceland",1952,100,0.55222,0.54403,0.59331,0.0024,0.00367,0.00104,1.7,1.72,1.6,1.34,0,1.34,1,0
"ISL","Iceland",1952,101,0.58596,0.57902,0.6251,0.00136,0.0021,0.00056,1.62,1.63,1.53,0,0,0,1,0
"ISL","Iceland",1952,102,0.61902,0.61324,0.65586,0.00074,0.00116,3e-04,1.54,1.55,1.47,0,0,0,1,0
"ISL","Iceland",1952,103,0.65111,0.64638,0.68536,0.00039,0.00061,0.00015,1.48,1.48,1.41,0,0,0,1,0
"ISL","Iceland",1952,104,0.68197,0.67817,0.71343,2e-04,0.00031,7e-05,1.42,1.42,1.36,0,0,0,1,0
"ISL","Iceland",1952,105,0.71139,0.70839,0.73995,1e-04,0.00016,3e-05,1.36,1.37,1.32,0,0,0,1,0
"ISL","Iceland",1952,106,0.7392,0.73687,0.76483,5e-05,7e-05,2e-05,1.32,1.32,1.28,0,0,0,1,0
"ISL","Iceland",1952,107,0.76528,0.7635,0.78801,2e-05,3e-05,1e-05,1.28,1.28,1.25,0,0,0,1,0
"ISL","Iceland",1952,108,0.78955,0.78821,0.80947,1e-05,2e-05,0,1.25,1.25,1.22,0,0,0,1,0
"ISL","Iceland",1952,109,0.81196,0.81098,0.82923,0,1e-05,0,1.22,1.22,1.2,0,0,0,1,0
"ISL","Iceland",1954,0,0.01851,0.0158,0.02103,1,1,1,73.34,75.6,71.1,4195,2175,2020,1,0
"ISL","Iceland",1954,1,0.00196,0.00154,0.00235,0.98179,0.98442,0.97936,73.7,75.79,71.59,3973,2089,1884,1,0
"ISL","Iceland",1954,2,0.0018,0.00211,0.00151,0.97986,0.9829,0.97706,72.84,74.91,70.76,3892,1940,1952,1,0
"ISL","Iceland",1954,3,0.00075,0.00103,0.00049,0.9781,0.98083,0.97559,71.97,74.07,69.87,3975,2092,1883,1,0
"ISL","Iceland",1954,4,0.0013,0.00109,0.00149,0.97736,0.97982,0.97511,71.02,73.14,68.9,3715,1926,1789,1,0
"ISL","Iceland",1954,5,0.00123,0.00082,0.00163,0.97609,0.97876,0.97366,70.11,72.22,68,3699,1846,1853,1,0
"ISL","Iceland",1954,6,0.00086,0.00043,0.00128,0.97489,0.97796,0.97208,69.2,71.28,67.11,3569,1856,1713,1,0
"ISL","Iceland",1954,7,0.00064,0.00021,0.00104,0.97405,0.97753,0.97083,68.26,70.31,66.2,3307,1729,1578,1,1
"ISL","Iceland",1954,8,5e-04,1e-04,0.00087,0.97343,0.97733,0.96982,67.3,69.33,65.27,3312,1717,1595,1,1
"ISL","Iceland",1954,9,0.00045,0.00015,0.00073,0.97294,0.97723,0.96898,66.34,68.33,64.32,3043,1579,1464,1,1
"ISL","Iceland",1954,10,0.00054,0.00035,0.00073,0.9725,0.97708,0.96827,65.37,67.34,63.37,2978,1478,1500,1,0
"ISL","Iceland",1954,11,6e-04,0.00051,0.00069,0.97197,0.97674,0.96757,64.4,66.37,62.42,2860,1437,1423,1,0
"ISL","Iceland",1954,12,0.00069,0.00067,0.00071,0.97138,0.97624,0.9669,63.44,65.4,61.46,2462,1245,1217,1,0
"ISL","Iceland",1954,13,0.00079,0.00078,8e-04,0.97071,0.97558,0.96621,62.48,64.45,60.5,2345,1153,1192,1,0
"ISL","Iceland",1954,14,0.00081,0.00079,0.00084,0.96995,0.97482,0.96544,61.53,63.5,59.55,2230,1139,1091,1,0
"ISL","Iceland",1954,15,8e-04,0.00071,0.00089,0.96916,0.97405,0.96462,60.58,62.54,58.6,2209,1151,1058,1,0
"ISL","Iceland",1954,16,0.00079,0.00063,0.00094,0.96838,0.97336,0.96377,59.63,61.59,57.65,2282,1204,1078,1,0
"ISL","Iceland",1954,17,0.00075,5e-04,0.00099,0.96761,0.97275,0.96287,58.68,60.63,56.71,2370,1168,1202,1,0
"ISL","Iceland",1954,18,0.00077,0.00044,0.00111,0.96689,0.97226,0.96192,57.72,59.66,55.76,2325,1169,1156,1,0
"ISL","Iceland",1954,19,0.00081,0.00041,0.0012,0.96614,0.97183,0.96085,56.77,58.68,54.82,2332,1177,1155,1,0
"ISL","Iceland",1954,20,0.00088,0.00042,0.00133,0.96536,0.97144,0.9597,55.81,57.71,53.89,2283,1168,1115,1,0
"ISL","Iceland",1954,21,0.00095,0.00045,0.00143,0.96451,0.97103,0.95843,54.86,56.73,52.96,2418,1254,1164,1,0
"ISL","Iceland",1954,22,0.00097,0.00048,0.00141,0.96359,0.97059,0.95706,53.91,55.76,52.03,2533,1328,1205,1,0
"ISL","Iceland",1954,23,0.00099,0.00052,0.00144,0.96266,0.97012,0.95571,52.96,54.78,51.11,2607,1302,1305,1,0
"ISL","Iceland",1954,24,0.00111,0.00063,0.00158,0.96171,0.96962,0.95433,52.02,53.81,50.18,2397,1224,1173,1,0
"ISL","Iceland",1954,25,0.00124,0.00079,0.00167,0.96064,0.969,0.95283,51.07,52.85,49.26,2357,1217,1140,1,0
"ISL","Iceland",1954,26,0.00133,0.00089,0.00174,0.95945,0.96824,0.95124,50.14,51.89,48.34,2357,1212,1145,1,0
"ISL","Iceland",1954,27,0.00138,0.00091,0.00183,0.95818,0.96738,0.94959,49.2,50.93,47.42,2305,1160,1145,1,0
"ISL","Iceland",1954,28,0.00147,0.00095,0.00197,0.95686,0.9665,0.94785,48.27,49.98,46.51,2212,1151,1061,1,0
"ISL","Iceland",1954,29,0.00155,0.00093,0.00212,0.95545,0.96558,0.94599,47.34,49.03,45.6,2203,1139,1064,1,0
"ISL","Iceland",1954,30,0.00144,0.00076,0.00209,0.95398,0.96469,0.94398,46.41,48.07,44.69,2243,1146,1097,1,1
"ISL","Iceland",1954,31,0.0015,0.00069,0.0023,0.9526,0.96395,0.94201,45.48,47.11,43.79,2145,1059,1086,1,0
"ISL","Iceland",1954,32,0.00156,7e-04,0.00239,0.95117,0.96328,0.93985,44.55,46.14,42.89,2204,1140,1064,1,0
"ISL","Iceland",1954,33,0.00159,0.00075,0.00238,0.94969,0.96261,0.93761,43.61,45.17,41.99,2175,1133,1042,1,1
"ISL","Iceland",1954,34,0.00173,0.00086,0.00255,0.94818,0.96188,0.93538,42.68,44.2,41.09,1883,960,923,1,1
"ISL","Iceland",1954,35,0.00196,0.00106,0.00282,0.94654,0.96105,0.933,41.76,43.24,40.19,2000,1016,984,1,0
"ISL","Iceland",1954,36,0.00201,0.00115,0.00286,0.94469,0.96003,0.93037,40.84,42.29,39.3,1952,974,978,1,0
"ISL","Iceland",1954,37,0.00216,0.00129,0.003,0.94279,0.95893,0.92771,39.92,41.34,38.41,1874,973,901,1,0
"ISL","Iceland",1954,38,0.0024,0.00145,0.0033,0.94075,0.95769,0.92493,39,40.39,37.53,1817,925,892,1,0
"ISL","Iceland",1954,39,0.00257,0.0015,0.00363,0.9385,0.95631,0.92188,38.1,39.45,36.65,1849,923,926,1,0
"ISL","Iceland",1954,40,0.00266,0.00151,0.00381,0.93609,0.95488,0.91855,37.19,38.5,35.78,1775,891,884,1,0
"ISL","Iceland",1954,41,0.00272,0.00154,0.0039,0.9336,0.95344,0.91506,36.29,37.56,34.92,1801,901,900,1,0
"ISL","Iceland",1954,42,0.00266,0.00154,0.00381,0.93107,0.95197,0.9115,35.39,36.62,34.05,1771,864,907,1,1
"ISL","Iceland",1954,43,0.00261,0.00166,0.00356,0.92859,0.9505,0.90803,34.48,35.68,33.18,1668,856,812,1,1
"ISL","Iceland",1954,44,0.0024,0.00177,0.003,0.92617,0.94893,0.9048,33.57,34.73,32.29,1701,875,826,1,1
"ISL","Iceland",1954,45,0.00209,0.0018,0.00236,0.92395,0.94725,0.90209,32.65,33.79,31.39,1599,806,793,1,1
"ISL","Iceland",1954,46,0.00211,0.00207,0.00214,0.92202,0.94555,0.89997,31.72,32.85,30.46,1575,781,794,1,1
"ISL","Iceland",1954,47,0.00216,0.00235,0.00199,0.92008,0.94359,0.89804,30.78,31.92,29.53,1683,883,800,1,0
"ISL","Iceland",1954,48,0.00262,0.00287,0.00239,0.9181,0.94138,0.89626,29.85,30.99,28.59,1570,793,777,1,1
"ISL","Iceland",1954,49,0.00342,0.00357,0.00327,0.91569,0.93868,0.89412,28.92,30.08,27.65,1624,838,786,1,0
"ISL","Iceland",1954,50,0.00434,0.00437,0.00432,0.91257,0.93534,0.8912,28.02,29.19,26.74,1526,796,730,1,0
"ISL","Iceland",1954,51,0.00563,0.00536,0.00589,0.90861,0.93126,0.88736,27.14,28.31,25.85,1437,730,707,1,0
"ISL","Iceland",1954,52,0.0066,0.00585,0.00734,0.90351,0.92628,0.88215,26.29,27.46,25,1378,688,690,1,0
"ISL","Iceland",1954,53,0.00751,0.00614,0.00894,0.89757,0.92088,0.8757,25.46,26.62,24.19,1425,684,741,1,0
"ISL","Iceland",1954,54,0.00818,0.00626,0.01021,0.89085,0.91525,0.8679,24.65,25.78,23.4,1325,652,673,1,0
"ISL","Iceland",1954,55,0.00886,0.00649,0.01128,0.8836,0.90953,0.85908,23.85,24.94,22.63,1332,663,669,1,0
"ISL","Iceland",1954,56,0.00866,0.00609,0.01126,0.8758,0.90365,0.84945,23.06,24.1,21.88,1353,673,680,1,1
"ISL","Iceland",1954,57,0.00853,0.00585,0.01123,0.86825,0.89817,0.83993,22.25,23.24,21.13,1357,679,678,1,1
"ISL","Iceland",1954,58,0.00834,0.00547,0.01144,0.86088,0.89293,0.83055,21.44,22.38,20.36,1319,613,706,1,1
"ISL","Iceland",1954,59,0.00868,0.00565,0.01211,0.85373,0.88806,0.82111,20.61,21.5,19.59,1248,594,654,1,1
"ISL","Iceland",1954,60,0.0081,0.00569,0.01063,0.84635,0.88305,0.81123,19.79,20.62,18.82,1246,622,624,1,1
"ISL","Iceland",1954,61,0.00806,0.0061,0.01009,0.83952,0.87804,0.80265,18.95,19.73,18.02,1233,596,637,1,1
"ISL","Iceland",1954,62,0.00888,0.00726,0.01058,0.83278,0.8727,0.79459,18.1,18.85,17.19,1198,589,609,1,1
"ISL","Iceland",1954,63,0.01219,0.01056,0.01395,0.82541,0.86639,0.78622,17.25,17.98,16.37,939,444,495,1,1
"ISL","Iceland",1954,64,0.01616,0.01434,0.01824,0.81541,0.85728,0.77533,16.46,17.17,15.59,953,445,508,1,0
"ISL","Iceland",1954,65,0.02027,0.01916,0.02147,0.80234,0.84508,0.76132,15.72,16.41,14.87,903,448,455,1,0
"ISL","Iceland",1954,66,0.02537,0.02463,0.02614,0.78623,0.82904,0.74514,15.03,15.72,14.18,817,392,425,1,0
"ISL","Iceland",1954,67,0.02741,0.02608,0.02887,0.76654,0.80888,0.72591,14.4,15.1,13.55,846,400,446,1,0
"ISL","Iceland",1954,68,0.02713,0.02505,0.02958,0.74582,0.78805,0.70526,13.79,14.48,12.93,846,382,464,1,0
"ISL","Iceland",1954,69,0.0264,0.02402,0.02922,0.72585,0.76856,0.6847,13.16,13.84,12.3,818,382,436,1,0
"ISL","Iceland",1954,70,0.02821,0.02608,0.03055,0.70693,0.75032,0.66498,12.49,13.16,11.65,619,299,320,1,1
"ISL","Iceland",1954,71,0.03618,0.03213,0.04091,0.68727,0.731,0.64497,11.84,12.5,11,538,236,302,1,0
"ISL","Iceland",1954,72,0.03702,0.0314,0.04433,0.66285,0.70789,0.61911,11.26,11.89,10.44,551,241,310,1,1
"ISL","Iceland",1954,73,0.03932,0.03492,0.04466,0.63876,0.686,0.59226,10.66,11.25,9.89,549,257,292,1,1
"ISL","Iceland",1954,74,0.04542,0.04039,0.05178,0.61413,0.66246,0.56639,10.07,10.63,9.32,529,224,305,1,1
"ISL","Iceland",1954,75,0.05384,0.04746,0.06249,0.58685,0.63623,0.5378,9.51,10.05,8.78,510,219,291,1,1
"ISL","Iceland",1954,76,0.0618,0.05576,0.06982,0.55608,0.60674,0.50521,9.01,9.51,8.32,511,221,290,1,1
"ISL","Iceland",1954,77,0.06391,0.05705,0.07342,0.52275,0.57382,0.47113,8.55,9.03,7.88,489,198,291,1,1
"ISL","Iceland",1954,78,0.06734,0.05851,0.08053,0.49038,0.54199,0.43776,8.09,8.53,7.45,470,187,283,1,1
"ISL","Iceland",1954,79,0.07224,0.06316,0.08563,0.45843,0.51118,0.40387,7.62,8.02,7.03,394,168,226,1,1
"ISL","Iceland",1954,80,0.08369,0.07549,0.09605,0.42647,0.47988,0.37071,7.15,7.51,6.61,353.05,141.21,211.84,1,1
"ISL","Iceland",1954,81,0.09209,0.08351,0.10519,0.39221,0.44498,0.33673,6.73,7.06,6.23,290.09,116.11,173.98,1,0
"ISL","Iceland",1954,82,0.10123,0.0923,0.11508,0.35768,0.40931,0.30308,6.33,6.63,5.87,249.92,99.49,150.43,1,1
"ISL","Iceland",1954,83,0.11115,0.10192,0.12577,0.32322,0.37319,0.2701,5.95,6.22,5.52,214.44,84.6,129.84,1,1
"ISL","Iceland",1954,84,0.12191,0.11241,0.1373,0.28919,0.337,0.23814,5.59,5.84,5.2,182.39,69.77,112.62,1,1
"ISL","Iceland",1954,85,0.13354,0.12384,0.14971,0.25596,0.30113,0.20755,5.26,5.47,4.89,166.68,60.03,106.65,1,1
"ISL","Iceland",1954,86,0.1461,0.13624,0.16302,0.22392,0.26602,0.17864,4.94,5.13,4.6,150.23,53.93,96.3,1,1
"ISL","Iceland",1954,87,0.15963,0.14968,0.17727,0.19343,0.23209,0.15171,4.63,4.8,4.33,128.96,44.07,84.89,1,1
"ISL","Iceland",1954,88,0.17416,0.1642,0.19249,0.16483,0.19976,0.12701,4.35,4.5,4.07,111.36,39.72,71.64,1,1
"ISL","Iceland",1954,89,0.18971,0.17982,0.20867,0.13843,0.16945,0.10471,4.09,4.22,3.83,95.05,32.47,62.58,1,1
"ISL","Iceland",1954,90,0.20633,0.19658,0.22584,0.11444,0.1415,0.08492,3.84,3.95,3.61,72.86,25.15,47.71,1,1
"ISL","Iceland",1954,91,0.22401,0.21449,0.24398,0.09304,0.11617,0.06769,3.61,3.7,3.4,55.25,18.46,36.79,1,0
"ISL","Iceland",1954,92,0.24278,0.23356,0.26309,0.07429,0.09367,0.05297,3.39,3.47,3.2,39.04,12.81,26.23,1,0
"ISL","Iceland",1954,93,0.26261,0.25377,0.28313,0.05821,0.07408,0.04065,3.19,3.26,3.02,26.44,8.21,18.23,1,0
"ISL","Iceland",1954,94,0.28348,0.27511,0.30407,0.0447,0.0574,0.03057,3,3.06,2.85,18.52,5.72,12.8,1,0
"ISL","Iceland",1954,95,0.30537,0.29753,0.32585,0.0336,0.04351,0.0225,2.83,2.88,2.7,14.26,4.23,10.03,1,0
"ISL","Iceland",1954,96,0.32822,0.32096,0.34842,0.0247,0.03224,0.0162,2.67,2.71,2.55,11.25,2.89,8.36,1,0
"ISL","Iceland",1954,97,0.35197,0.34534,0.37168,0.01773,0.02333,0.01139,2.52,2.55,2.42,7.16,1.4,5.76,1,0
"ISL","Iceland",1954,98,0.37652,0.37055,0.39555,0.01243,0.01646,0.00782,2.38,2.41,2.3,4.42,0.58,3.84,1,0
"ISL","Iceland",1954,99,0.40178,0.39649,0.41994,0.00849,0.01131,0.00524,2.26,2.28,2.19,2.7,0.2,2.5,1,0
"ISL","Iceland",1954,100,0.42764,0.42303,0.44472,0.00565,0.00757,0.00342,2.14,2.16,2.08,0.46,0,0.46,1,0
"ISL","Iceland",1954,101,0.45396,0.45002,0.46977,0.00366,0.00493,0.00218,2.04,2.05,1.99,0,0,0,1,0
"ISL","Iceland",1954,102,0.4806,0.4773,0.49498,0.00231,0.00312,0.00135,1.94,1.95,1.9,0,0,0,1,0
"ISL","Iceland",1954,103,0.50742,0.50473,0.52022,0.00141,0.00192,0.00081,1.85,1.86,1.82,0,0,0,1,0
"ISL","Iceland",1954,104,0.53425,0.53212,0.54535,0.00084,0.00114,0.00048,1.77,1.78,1.74,0,0,0,1,0
"ISL","Iceland",1954,105,0.56095,0.55932,0.57026,0.00049,0.00066,0.00027,1.7,1.7,1.68,0,0,0,1,0
"ISL","Iceland",1954,106,0.58736,0.58617,0.59481,0.00027,0.00037,0.00015,1.63,1.63,1.62,0,0,0,1,0
"ISL","Iceland",1954,107,0.61332,0.61252,0.6189,0.00015,2e-04,8e-05,1.57,1.57,1.56,0,0,0,1,0
"ISL","Iceland",1954,108,0.6387,0.63822,0.64242,8e-05,0.00011,4e-05,1.52,1.52,1.52,0,0,0,1,0
"ISL","Iceland",1954,109,0.66338,0.66316,0.66527,4e-05,6e-05,2e-05,1.48,1.48,1.48,0,0,0,1,0
"ISL","Iceland",1955,0,0.02308,0.0202,0.02582,1,1,1,73.29,75.91,70.74,4227,2197,2030,1,0
"ISL","Iceland",1955,1,0.00096,0,0.00184,0.97738,0.98015,0.97476,73.98,76.45,71.57,4170,2161,2009,1,1
"ISL","Iceland",1955,2,0.00049,0.00051,0.00047,0.97644,0.98015,0.97297,73.05,75.45,70.7,3968,2087,1881,1,0
"ISL","Iceland",1955,3,0.00103,0,0.00201,0.97597,0.97965,0.97251,72.09,74.48,69.73,3890,1939,1951,1,1
"ISL","Iceland",1955,4,0.00151,0.00258,0.00049,0.97496,0.97965,0.97056,71.16,73.48,68.87,3976,2093,1883,1,0
"ISL","Iceland",1955,5,0.0012,0.00228,0.00022,0.97349,0.97712,0.97008,70.27,72.67,67.9,3717,1928,1789,1,0
"ISL","Iceland",1955,6,0.00047,0.00044,0.00049,0.97232,0.9749,0.96987,69.35,71.84,66.92,3701,1846,1855,1,0
"ISL","Iceland",1955,7,0.00033,0,0.00064,0.97187,0.97447,0.96939,68.38,70.87,65.95,3569,1857,1712,1,1
