"code","name","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"NOR","Norway",1948,67,0.02122,0.0197,0.02302,0.73291,0.76657,0.69898,14.01,14.42,13.52,20602,9453,11149,1,1
"NOR","Norway",1948,68,0.02417,0.02266,0.02596,0.71753,0.75162,0.68307,13.3,13.7,12.82,21284,9768,11516,1,1
"NOR","Norway",1948,69,0.02806,0.02577,0.03076,0.70039,0.73478,0.66556,12.61,13,12.14,19832,9106,10726,1,1
"NOR","Norway",1948,74,0.04817,0.04439,0.05273,0.5844,0.62191,0.54604,9.59,9.88,9.22,14431,6522,7909,1,1
"NOR","Norway",1948,75,0.05427,0.05158,0.05754,0.55692,0.59491,0.51799,9.04,9.31,8.69,13290,5978,7312,1,1
"NOR","Norway",1948,76,0.06086,0.05451,0.06874,0.52749,0.56499,0.48901,8.51,8.77,8.18,12095,5383,6712,1,1
"NOR","Norway",1948,78,0.07669,0.07188,0.08302,0.463,0.50284,0.42177,7.56,7.73,7.32,10156,4399,5757,1,1
"NOR","Norway",1948,79,0.08016,0.0783,0.08265,0.4288,0.46795,0.38815,7.12,7.27,6.91,9346,3977,5369,1,1
"NOR","Norway",1948,80,0.08787,0.08549,0.09113,0.39575,0.43269,0.35734,6.67,6.82,6.46,8364,3539,4825,1,1
"NOR","Norway",1949,7,0.00059,0.00035,0.00083,0.9641,0.96913,0.95941,67.15,68.37,65.9,43530,22230,21300,0,1
"NOR","Norway",1949,28,0.00148,0.00107,0.00189,0.94517,0.95472,0.93621,47.24,48.21,46.21,58792,29423,29369,0,1
"NOR","Norway",1949,35,0.00175,0.00122,0.00226,0.9346,0.94644,0.9234,40.73,41.6,39.8,50711,25534,25177,0,1
"NOR","Norway",1949,36,0.00175,0.00122,0.00228,0.93297,0.94528,0.92131,39.8,40.65,38.89,50585,25501,25084,0,1
"NOR","Norway",1949,37,0.00168,0.00125,0.0021,0.93134,0.94414,0.91922,38.87,39.7,37.98,49524,24927,24597,0,1
"NOR","Norway",1949,38,0.00192,0.00151,0.00232,0.92977,0.94296,0.91729,37.94,38.75,37.06,48563,24232,24331,0,1
"NOR","Norway",1949,40,0.0022,0.00182,0.00258,0.92612,0.93996,0.913,36.08,36.87,35.23,46778,23376,23402,0,1
"NOR","Norway",1949,43,0.00291,0.0025,0.00334,0.91911,0.93412,0.90483,33.34,34.09,32.53,44235,21568,22667,0,1
"NOR","Norway",1949,45,0.00357,0.00291,0.00427,0.91353,0.92917,0.8986,31.54,32.27,30.75,43649,21223,22426,0,1
"NOR","Norway",1949,47,0.00371,0.00313,0.00432,0.90681,0.92366,0.89063,29.77,30.45,29.01,42892,20899,21993,0,1
"NOR","Norway",1949,48,0.00408,0.00352,0.00467,0.90345,0.92077,0.88679,28.88,29.55,28.14,41913,20313,21600,0,1
"NOR","Norway",1949,54,0.00749,0.00588,0.0092,0.87391,0.89437,0.85402,23.74,24.32,23.09,34914,16940,17974,0,1
"NOR","Norway",1949,55,0.00775,0.00648,0.0091,0.86738,0.88912,0.8462,22.92,23.46,22.3,34435,16623,17812,0,1
"NOR","Norway",1949,56,0.00852,0.00714,0.01,0.86069,0.88339,0.83853,22.09,22.61,21.5,32056,15546,16510,0,1
"NOR","Norway",1949,57,0.00919,0.00818,0.01028,0.85338,0.8771,0.83019,21.28,21.77,20.71,31901,15170,16731,0,1
"NOR","Norway",1949,59,0.0114,0.0097,0.01332,0.83728,0.86181,0.81322,19.67,20.14,19.12,28388,13348,15040,0,1
"NOR","Norway",1949,69,0.02962,0.02749,0.03213,0.70455,0.73664,0.67199,12.31,12.59,11.97,20741,9495,11246,0,1
"NOR","Norway",1949,70,0.03188,0.03002,0.0341,0.68399,0.71666,0.65074,11.67,11.93,11.35,19228,8802,10426,0,1
"NOR","Norway",1949,72,0.04264,0.03914,0.0468,0.63899,0.67331,0.60388,10.41,10.63,10.15,17804,8061,9743,0,1
"NOR","Norway",1949,76,0.06257,0.05662,0.06993,0.52432,0.55704,0.49065,8.24,8.42,8.01,12561,5624,6937,0,1
"NOR","Norway",1950,34,0.00149,0.00112,0.00185,0.93855,0.94968,0.92807,41.62,42.62,40.54,48948,24423,24525,0,1
"NOR","Norway",1950,35,0.00163,0.00131,0.00194,0.93716,0.94861,0.92635,40.68,41.67,39.62,51749,26201,25548,0,1
"NOR","Norway",1950,37,0.00196,0.0016,0.00231,0.93382,0.9458,0.9225,38.82,39.79,37.78,50444,25432,25012,0,1
"NOR","Norway",1950,38,0.00165,0.00143,0.00187,0.932,0.94429,0.92037,37.89,38.85,36.86,49382,24853,24529,0,1
"NOR","Norway",1950,39,0.00174,0.00154,0.00194,0.93046,0.94294,0.91865,36.96,37.91,35.93,48413,24157,24256,0,1
"NOR","Norway",1950,40,0.00215,0.00177,0.00253,0.92883,0.94148,0.91687,36.02,36.96,35,48731,24375,24356,0,1
"NOR","Norway",1950,41,0.00235,0.00186,0.00285,0.92684,0.93982,0.91455,35.1,36.03,34.09,46626,23294,23332,0,1
"NOR","Norway",1950,42,0.00255,0.00207,0.00304,0.92466,0.93808,0.91195,34.18,35.09,33.19,45502,22433,23069,0,1
"NOR","Norway",1950,43,0.00269,0.00223,0.00317,0.92231,0.93614,0.90918,33.26,34.17,32.28,45022,22148,22874,0,1
"NOR","Norway",1950,44,0.00292,0.0024,0.00345,0.91983,0.93406,0.9063,32.35,33.24,31.39,44064,21478,22586,0,1
"NOR","Norway",1950,49,0.00443,0.0034,0.00552,0.90298,0.91888,0.88774,27.9,28.74,26.99,41688,20194,21494,0,1
"NOR","Norway",1950,50,0.0051,0.00392,0.00635,0.89899,0.91576,0.88286,27.03,27.84,26.13,41147,19914,21233,0,1
"NOR","Norway",1950,54,0.00709,0.00584,0.00842,0.8786,0.89843,0.8593,23.61,24.34,22.79,37148,18067,19081,0,1
"NOR","Norway",1950,55,0.00763,0.00603,0.00934,0.87239,0.8932,0.8521,22.77,23.48,21.98,34628,16763,17865,0,1
"NOR","Norway",1950,56,0.00843,0.00675,0.01022,0.86576,0.88783,0.84418,21.94,22.62,21.18,34129,16461,17668,0,1
"NOR","Norway",1950,59,0.01069,0.00912,0.01243,0.84248,0.86841,0.81695,19.5,20.09,18.84,29755,14058,15697,0,1
"NOR","Norway",1950,60,0.01171,0.00996,0.01369,0.83353,0.86053,0.80685,18.71,19.27,18.07,28019,13132,14887,0,1
"NOR","Norway",1950,70,0.03039,0.02687,0.03462,0.68477,0.72237,0.64631,11.55,11.87,11.16,20103,9172,10931,0,1
"NOR","Norway",1950,72,0.03885,0.03666,0.04146,0.6409,0.67964,0.60112,10.27,10.55,9.93,18002,8282,9720,0,1
"NOR","Norway",1951,31,0.00154,0.00091,0.00217,0.9454,0.95691,0.93455,45.19,46.28,44.04,49059,24736,24323,1,1
"NOR","Norway",1951,33,0.00147,0.00097,0.00197,0.9426,0.95519,0.9307,43.32,44.36,42.22,52506,26225,26281,1,1
"NOR","Norway",1951,34,0.00159,0.00107,0.00212,0.94121,0.95426,0.92887,42.39,43.4,41.3,50618,25324,25294,1,1
"NOR","Norway",1951,41,0.00199,0.00163,0.00234,0.9285,0.94343,0.91434,35.92,36.86,34.9,48124,24044,24080,1,1
"NOR","Norway",1951,44,0.00278,0.00245,0.00312,0.92227,0.93776,0.90757,33.15,34.07,32.15,44700,21954,22746,1,1
"NOR","Norway",1951,45,0.00302,0.00243,0.00364,0.91971,0.93546,0.90475,32.24,33.15,31.25,44199,21512,22687,1,1
"NOR","Norway",1951,46,0.00346,0.00274,0.00422,0.91694,0.93319,0.90146,31.33,32.23,30.36,43496,21191,22305,1,1
"NOR","Norway",1951,48,0.00392,0.00324,0.00464,0.91037,0.92758,0.8939,29.55,30.42,28.61,42563,20793,21770,1,1
"NOR","Norway",1951,51,0.0053,0.00419,0.00648,0.89793,0.91687,0.87971,26.94,27.76,26.04,40135,19390,20745,1,1
"NOR","Norway",1951,52,0.00567,0.00435,0.00709,0.89319,0.91303,0.87403,26.08,26.87,25.21,40643,19650,20993,1,1
"NOR","Norway",1951,58,0.00878,0.00754,0.01014,0.85503,0.88173,0.82887,21.1,21.71,20.41,31841,15281,16560,1,1
"NOR","Norway",1951,59,0.00992,0.00839,0.01158,0.84755,0.87511,0.82051,20.28,20.87,19.61,30861,14750,16111,1,1
"NOR","Norway",1951,60,0.01107,0.00965,0.01264,0.83919,0.8678,0.81107,19.48,20.04,18.83,29524,13894,15630,1,1
"NOR","Norway",1951,61,0.01179,0.00981,0.01404,0.82995,0.85946,0.80088,18.69,19.23,18.07,27415,12839,14576,1,1
"NOR","Norway",1951,62,0.01268,0.01083,0.01481,0.82022,0.85107,0.78972,17.91,18.41,17.31,27461,12725,14736,1,1
"NOR","Norway",1951,63,0.01459,0.01363,0.01569,0.80988,0.8419,0.77811,17.13,17.61,16.57,26628,12634,13994,1,1
"NOR","Norway",1951,64,0.01637,0.01548,0.01737,0.79815,0.8305,0.766,16.37,16.84,15.82,25352,11790,13562,1,1
"NOR","Norway",1951,65,0.01761,0.01555,0.02001,0.78519,0.81774,0.75281,15.63,16.1,15.09,24299,11154,13145,1,1
"NOR","Norway",1951,66,0.01919,0.01634,0.02259,0.77148,0.80513,0.73789,14.9,15.34,14.38,22973,10413,12560,1,1
"NOR","Norway",1951,68,0.02457,0.02162,0.02811,0.74076,0.77709,0.70412,13.48,13.86,13.02,21110,9579,11531,1,1
"NOR","Norway",1952,35,0.0016,0.00127,0.00193,0.94374,0.95375,0.93425,41.33,42.44,40.15,50450,25242,25208,0,1
"NOR","Norway",1952,36,0.00168,0.0012,0.00216,0.94223,0.95254,0.93245,40.39,41.49,39.23,49630,24777,24853,0,1
"NOR","Norway",1952,37,0.00174,0.00126,0.0022,0.94065,0.9514,0.93044,39.46,40.54,38.31,50686,25632,25054,0,1
"NOR","Norway",1952,38,0.00185,0.00122,0.00246,0.93902,0.9502,0.92839,38.53,39.59,37.4,50089,25236,24853,0,1
"NOR","Norway",1952,39,0.00186,0.00141,0.0023,0.93729,0.94903,0.92611,37.6,38.64,36.49,50298,25277,25021,0,1
"NOR","Norway",1952,40,0.0019,0.00167,0.00212,0.93555,0.9477,0.92398,36.67,37.69,35.57,48899,24661,24238,0,1
"NOR","Norway",1952,43,0.00267,0.00212,0.00322,0.92948,0.94222,0.91735,33.9,34.9,32.82,46533,23257,23276,0,1
"NOR","Norway",1952,44,0.00309,0.00215,0.00404,0.92701,0.94023,0.9144,32.99,33.97,31.92,45227,22318,22909,0,1
"NOR","Norway",1952,45,0.00318,0.00215,0.00424,0.92415,0.93821,0.91071,32.09,33.05,31.05,44571,21903,22668,0,1
"NOR","Norway",1952,46,0.00333,0.00268,0.00402,0.92122,0.93619,0.90686,31.19,32.12,30.18,44047,21421,22626,0,1
"NOR","Norway",1952,47,0.00362,0.0029,0.00438,0.91815,0.93369,0.90322,30.29,31.2,29.3,43306,21097,22209,0,1
"NOR","Norway",1952,48,0.00384,0.00315,0.00457,0.91483,0.93098,0.89927,29.4,30.29,28.42,43354,21018,22336,0,1
"NOR","Norway",1952,49,0.00432,0.0038,0.00488,0.91132,0.92806,0.89517,28.51,29.38,27.55,42422,20708,21714,0,1
"NOR","Norway",1952,50,0.00463,0.00405,0.00525,0.90739,0.92454,0.89082,27.63,28.49,26.68,42088,20495,21593,0,1
"NOR","Norway",1952,51,0.00506,0.00402,0.00617,0.9032,0.9208,0.88615,26.76,27.61,25.82,41638,20106,21532,0,1
"NOR","Norway",1952,52,0.00557,0.00404,0.00721,0.89863,0.91711,0.8807,25.89,26.72,24.98,39915,19279,20636,0,1
"NOR","Norway",1952,53,0.00619,0.00456,0.00794,0.89364,0.91341,0.87437,25.03,25.82,24.16,40438,19530,20908,0,1
"NOR","Norway",1952,69,0.02718,0.02451,0.0304,0.72388,0.76319,0.68389,12.65,13,12.24,20604,9308,11296,0,1
"NOR","Norway",1952,70,0.03108,0.02797,0.03486,0.70448,0.74471,0.66341,11.99,12.31,11.6,18489,8383,10106,0,1
"NOR","Norway",1952,71,0.03542,0.0316,0.04007,0.68291,0.72417,0.64067,11.35,11.64,10.99,18657,8420,10237,0,1
"NOR","Norway",1952,72,0.03921,0.03665,0.04229,0.65915,0.70164,0.61551,10.74,11,10.42,18322,8373,9949,0,1
"NOR","Norway",1953,18,0.00088,0.00044,0.0013,0.96591,0.97228,0.95992,57.62,59.14,56.08,39277,20073,19204,1,1
"NOR","Norway",1953,22,0.00081,0.00039,0.00122,0.96256,0.97027,0.9553,53.82,55.25,52.34,44875,22998,21877,1,1
"NOR","Norway",1953,24,0.00097,5e-04,0.00142,0.961,0.9695,0.95301,51.9,53.3,50.46,45386,23152,22234,1,1
"NOR","Norway",1953,29,0.00115,0.00081,0.00149,0.95627,0.96657,0.94658,47.15,48.45,45.79,53274,27133,26141,1,1
"NOR","Norway",1953,30,0.0011,0.00076,0.00143,0.95517,0.96579,0.94518,46.2,47.49,44.86,53421,26866,26555,1,1
"NOR","Norway",1953,31,0.00116,0.00078,0.00154,0.95412,0.96505,0.94383,45.25,46.52,43.92,54419,27196,27223,1,1
"NOR","Norway",1953,37,0.00153,0.00114,0.00193,0.94633,0.95847,0.93486,39.6,40.82,38.31,49554,24736,24818,1,1
"NOR","Norway",1953,38,0.00169,0.00133,0.00205,0.94488,0.95737,0.93306,38.66,39.87,37.39,50566,25562,25004,1,1
"NOR","Norway",1953,43,0.00263,0.00193,0.00333,0.93602,0.9502,0.92258,34,35.15,32.78,47956,23963,23993,1,1
"NOR","Norway",1953,44,0.00281,0.00212,0.0035,0.93356,0.94836,0.91951,33.09,34.22,31.89,46418,23195,23223,1,1
"NOR","Norway",1953,46,0.00359,0.00273,0.00448,0.92806,0.94416,0.91275,31.28,32.36,30.12,44441,21839,22602,1,1
"NOR","Norway",1953,47,0.00367,0.00297,0.00441,0.92473,0.94158,0.90867,30.39,31.45,29.25,43874,21330,22544,1,1
"NOR","Norway",1953,48,0.00378,0.00316,0.00443,0.92134,0.93879,0.90467,29.5,30.54,28.38,43147,21011,22136,1,1
"NOR","Norway",1953,49,0.00399,0.00345,0.00456,0.91787,0.93582,0.90068,28.61,29.64,27.5,43160,20932,22228,1,1
"NOR","Norway",1953,50,0.00442,0.00377,0.00511,0.91421,0.9326,0.89658,27.72,28.74,26.62,42278,20632,21646,1,1
"NOR","Norway",1953,52,0.00549,0.00435,0.00671,0.90561,0.9253,0.88666,25.97,26.96,24.91,41386,19971,21415,1,1
"NOR","Norway",1953,53,0.00591,0.00464,0.00728,0.90066,0.92129,0.88073,25.12,26.07,24.07,39690,19154,20536,1,1
"NOR","Norway",1953,54,0.0067,0.00531,0.0082,0.89534,0.91702,0.87434,24.26,25.19,23.25,40205,19390,20815,1,1
"NOR","Norway",1953,56,0.00793,0.00661,0.00934,0.88262,0.90647,0.85937,22.6,23.47,21.63,37413,18078,19335,1,1
"NOR","Norway",1953,57,0.00883,0.00718,0.01058,0.87565,0.9005,0.85139,21.77,22.63,20.83,36278,17609,18669,1,1
"NOR","Norway",1953,58,0.00958,0.00791,0.01136,0.86795,0.89406,0.84242,20.96,21.79,20.05,33786,16289,17497,1,1
"NOR","Norway",1953,69,0.02624,0.02344,0.02966,0.72931,0.77357,0.68465,12.74,13.18,12.22,20764,9412,11352,1,1
"NOR","Norway",1953,70,0.03047,0.02735,0.03427,0.71042,0.75564,0.66465,12.07,12.48,11.57,20056,9030,11026,1,1
"NOR","Norway",1953,71,0.03469,0.03084,0.0394,0.6891,0.73525,0.64225,11.42,11.82,10.96,17917,8083,9834,1,1
"NOR","Norway",1953,72,0.03777,0.03306,0.04356,0.6656,0.71292,0.61744,10.81,11.17,10.38,17957,8061,9896,1,1
"NOR","Norway",1953,73,0.04289,0.03862,0.04808,0.64093,0.68973,0.59112,10.21,10.53,9.82,17598,8031,9567,1,1
"NOR","Norway",1953,75,0.05087,0.0465,0.05613,0.58533,0.63503,0.53455,9.08,9.35,8.75,15301,7009,8292,1,1
"NOR","Norway",1953,82,0.10548,0.09821,0.11525,0.34833,0.3871,0.30873,5.77,5.96,5.51,7076,2996,4080,1,1
"NOR","Norway",1954,22,0.00084,0.00034,0.00132,0.96424,0.9708,0.95803,53.76,55.25,52.24,42799,21802,20997,0,1
"NOR","Norway",1954,23,0.00085,0.00039,0.00129,0.96344,0.97047,0.95677,52.81,54.26,51.31,44761,22952,21809,0,1
"NOR","Norway",1954,26,0.00086,0.00061,0.0011,0.96058,0.96898,0.95263,49.96,51.35,48.53,45569,23269,22300,0,1
"NOR","Norway",1954,32,0.00108,0.00069,0.00147,0.95459,0.96444,0.94528,44.25,45.57,42.88,54276,27140,27136,0,1
"NOR","Norway",1954,37,0.0015,0.00122,0.00178,0.9486,0.96009,0.93768,39.52,40.77,38.21,50173,25110,25063,0,1
"NOR","Norway",1954,38,0.00161,0.00127,0.00195,0.94718,0.95893,0.93602,38.57,39.82,37.27,49466,24690,24776,0,1
"NOR","Norway",1954,39,0.0017,0.00137,0.00203,0.94566,0.95771,0.93419,37.64,38.86,36.35,50460,25502,24958,0,1
"NOR","Norway",1954,41,0.00202,0.00141,0.00263,0.9424,0.95508,0.93034,35.76,36.97,34.49,50165,25199,24966,0,1
"NOR","Norway",1954,47,0.00307,0.00232,0.00386,0.92836,0.94384,0.91357,30.26,31.37,29.07,44293,21766,22527,0,1
"NOR","Norway",1954,50,0.00445,0.00354,0.00542,0.91763,0.93491,0.90101,27.59,28.65,26.45,42972,20847,22125,0,1
"NOR","Norway",1954,51,0.00432,0.00358,0.00511,0.91355,0.93161,0.89614,26.71,27.75,25.59,42137,20550,21587,0,1
"NOR","Norway",1954,52,0.00561,0.00478,0.00648,0.90961,0.92828,0.89157,25.82,26.85,24.72,41661,20277,21384,0,1
"NOR","Norway",1954,53,0.00658,0.00543,0.00781,0.90452,0.92386,0.88582,24.97,25.98,23.88,41137,19838,21299,0,1
"NOR","Norway",1954,54,0.0069,0.00567,0.00821,0.89859,0.91886,0.87893,24.13,25.12,23.06,39461,19031,20430,0,1
"NOR","Norway",1954,64,0.01711,0.01329,0.0215,0.81134,0.84606,0.77685,16.12,16.79,15.35,26348,12244,14104,0,1
"NOR","Norway",1954,65,0.01897,0.01544,0.02308,0.79758,0.83489,0.76033,15.39,16.01,14.67,26234,12096,14138,0,1
"NOR","Norway",1954,66,0.02095,0.01673,0.02582,0.78259,0.8221,0.74298,14.67,15.25,14,25401,11934,13467,0,1
"NOR","Norway",1954,67,0.02244,0.01813,0.02741,0.76636,0.80846,0.72404,13.97,14.5,13.36,23916,11043,12873,0,1
"NOR","Norway",1954,68,0.02446,0.01955,0.0303,0.74936,0.79394,0.70446,13.28,13.76,12.71,22948,10411,12537,0,1
"NOR","Norway",1954,69,0.02855,0.02335,0.0349,0.73125,0.77857,0.68344,12.59,13.02,12.09,21651,9711,11940,0,1
"NOR","Norway",1955,17,0.00065,0.00031,0.00097,0.96826,0.97324,0.96356,58.75,60.35,57.13,41193,20993,20200,0,1
"NOR","Norway",1955,21,0.00073,0.00034,0.00109,0.96527,0.97183,0.95905,54.93,56.44,53.39,39400,20293,19107,0,1
"NOR","Norway",1955,22,0.00074,0.00028,0.00119,0.96456,0.9715,0.958,53.97,55.45,52.45,42522,21734,20788,0,1
"NOR","Norway",1955,23,0.00093,0.00046,0.00138,0.96385,0.97123,0.95686,53.01,54.47,51.51,42702,21766,20936,0,1
"NOR","Norway",1955,45,0.00245,0.00215,0.00276,0.93351,0.94796,0.91978,32.31,33.47,31.07,47791,23874,23917,0,1
"NOR","Norway",1955,46,0.00275,0.0026,0.0029,0.93123,0.94593,0.91725,31.38,32.54,30.15,46202,23087,23115,0,1
"NOR","Norway",1955,48,0.00374,0.00284,0.00467,0.9256,0.9407,0.91122,29.57,30.72,28.35,44165,21709,22456,0,1
"NOR","Norway",1955,49,0.00422,0.00321,0.00527,0.92214,0.93803,0.90698,28.68,29.8,27.48,43504,21134,22370,0,1
"NOR","Norway",1955,51,0.00506,0.00387,0.00633,0.91376,0.93144,0.89677,26.93,28.01,25.78,42798,20756,22042,0,1
"NOR","Norway",1955,52,0.00511,0.0039,0.00638,0.90915,0.92784,0.89112,26.06,27.12,24.94,41989,20475,21514,0,1
"NOR","Norway",1955,53,0.00596,0.00444,0.00755,0.90452,0.92422,0.88545,25.2,26.22,24.09,41395,20133,21262,0,1
"NOR","Norway",1955,60,0.01087,0.00857,0.01336,0.85476,0.88669,0.82326,19.44,20.17,18.62,33162,15942,17220,0,1
"NOR","Norway",1955,61,0.01202,0.00962,0.01463,0.84552,0.87913,0.81234,18.64,19.33,17.87,32554,15587,16967,0,1
"NOR","Norway",1955,62,0.01403,0.01106,0.01729,0.83542,0.87071,0.80054,17.86,18.52,17.12,30527,14562,15965,0,1
"NOR","Norway",1955,63,0.01519,0.01206,0.01866,0.82378,0.86113,0.78681,17.11,17.72,16.41,29491,14006,15485,0,1
"NOR","Norway",1955,64,0.01618,0.01332,0.01942,0.81136,0.85081,0.77227,16.36,16.93,15.71,28129,13106,15023,0,1
"NOR","Norway",1955,71,0.03291,0.02758,0.03956,0.69248,0.7414,0.64316,11.52,11.85,11.11,19624,8826,10798,0,1
"NOR","Norway",1955,72,0.03663,0.03224,0.0421,0.67006,0.72123,0.61821,10.89,11.17,10.54,18779,8402,10377,0,1
"NOR","Norway",1955,73,0.04043,0.03744,0.04416,0.64596,0.69835,0.59272,10.27,10.52,9.97,16678,7429,9249,0,1
"NOR","Norway",1956,12,0.00031,0.00023,0.00039,0.97084,0.97574,0.96621,63.65,65.37,61.91,53071,27227,25844,1,1
"NOR","Norway",1956,26,0.00084,0.00046,0.00119,0.96192,0.97081,0.95353,50.16,51.67,48.62,44164,22640,21524,1,1
"NOR","Norway",1956,33,0.00113,0.00084,0.00142,0.95556,0.96592,0.94579,43.47,44.91,41.99,53300,26788,26512,1,1
"NOR","Norway",1956,34,0.00113,0.00082,0.00144,0.95448,0.96511,0.94445,42.52,43.95,41.05,54223,27058,27165,1,1
"NOR","Norway",1956,35,0.00117,0.00096,0.00138,0.9534,0.96431,0.94309,41.57,42.98,40.11,58750,29569,29181,1,1
"NOR","Norway",1956,38,0.00145,0.00122,0.00168,0.94966,0.96096,0.93896,38.73,40.13,37.28,51858,26001,25857,1,1
"NOR","Norway",1956,39,0.00146,0.00105,0.00188,0.94828,0.95979,0.93739,37.78,39.18,36.34,49999,25095,24904,1,1
"NOR","Norway",1956,40,0.00178,0.00143,0.00212,0.9469,0.95879,0.93563,36.84,38.22,35.4,49360,24608,24752,1,1
"NOR","Norway",1956,42,0.00202,0.0017,0.00234,0.94346,0.95582,0.93175,34.97,36.33,33.55,49802,25065,24737,1,1
"NOR","Norway",1956,43,0.00219,0.00176,0.00262,0.94156,0.9542,0.92957,34.04,35.39,32.63,49924,25052,24872,1,1
"NOR","Norway",1956,44,0.00233,0.00176,0.00289,0.93949,0.95252,0.92713,33.11,34.45,31.71,48518,24423,24095,1,1
"NOR","Norway",1956,45,0.00256,0.00189,0.00323,0.93731,0.95085,0.92445,32.19,33.51,30.8,48069,23972,24097,1,1
"NOR","Norway",1956,46,0.00273,0.00212,0.00334,0.93491,0.94905,0.92147,31.27,32.58,29.9,47554,23753,23801,1,1
"NOR","Norway",1956,47,0.00306,0.0023,0.00383,0.93236,0.94705,0.9184,30.35,31.64,29,46061,23007,23054,1,1
"NOR","Norway",1956,48,0.00374,0.00304,0.00445,0.92951,0.94487,0.91489,29.45,30.72,28.11,44659,21977,22682,1,1
"NOR","Norway",1956,52,0.00505,0.004,0.00617,0.91256,0.93073,0.89509,25.95,27.15,24.68,42631,20607,22024,1,1
"NOR","Norway",1956,53,0.00553,0.00438,0.00675,0.90796,0.92702,0.88959,25.08,26.26,23.83,41565,20243,21322,1,1
"NOR","Norway",1956,54,0.00653,0.00496,0.00819,0.90296,0.92297,0.88361,24.22,25.37,22.99,41123,19936,21187,1,1
"NOR","Norway",1956,55,0.0069,0.00522,0.0087,0.89708,0.9184,0.8764,23.37,24.49,22.17,40757,19614,21143,1,1
"NOR","Norway",1956,56,0.00751,0.00576,0.00941,0.89091,0.91362,0.86881,22.53,23.62,21.36,38970,18723,20247,1,1
"NOR","Norway",1956,58,0.009,0.00666,0.01152,0.87685,0.90249,0.85173,20.88,21.9,19.77,37201,17888,19313,1,1
"NOR","Norway",1956,59,0.01057,0.00789,0.01349,0.869,0.8965,0.84197,20.06,21.04,18.99,36390,17432,18958,1,1
"NOR","Norway",1956,60,0.01187,0.00909,0.01487,0.85986,0.88945,0.83069,19.27,20.2,18.24,35176,16921,18255,1,1
"NOR","Norway",1956,62,0.01358,0.01036,0.01711,0.83943,0.87332,0.80592,17.71,18.56,16.77,31983,15218,16765,1,1
"NOR","Norway",1956,63,0.01498,0.01123,0.01912,0.8281,0.86432,0.79225,16.95,17.75,16.06,30014,14234,15780,1,1
"NOR","Norway",1956,65,0.01811,0.01395,0.02284,0.8024,0.84392,0.76117,15.46,16.15,14.67,27576,12762,14814,1,1
"NOR","Norway",1956,66,0.01989,0.01578,0.02469,0.788,0.83223,0.74397,14.73,15.37,14,25373,11665,13708,1,1
"NOR","Norway",1956,68,0.0244,0.02015,0.02937,0.75516,0.80403,0.70623,13.33,13.87,12.69,24113,11217,12896,1,1
"NOR","Norway",1956,69,0.02701,0.0237,0.03092,0.73696,0.78799,0.68579,12.64,13.15,12.05,22817,10396,12421,1,1
"NOR","Norway",1956,72,0.03971,0.03494,0.04571,0.67036,0.72434,0.61588,10.74,11.16,10.24,18948,8409,10539,1,1
"NOR","Norway",1956,73,0.04254,0.03815,0.04806,0.64426,0.69946,0.58836,10.16,10.54,9.7,18078,7991,10087,1,1
"NOR","Norway",1956,74,0.04662,0.04151,0.05305,0.61742,0.67328,0.56075,9.58,9.93,9.15,15926,7031,8895,1,1
"NOR","Norway",1956,75,0.05333,0.04929,0.05844,0.58929,0.6459,0.53177,9.01,9.33,8.62,15771,6972,8799,1,1
"NOR","Norway",1957,11,0.00027,0.00011,0.00042,0.97244,0.97667,0.96842,64.47,66.31,62.64,61791,31783,30008,1,1
"NOR","Norway",1957,12,0.00036,0.00017,0.00053,0.97218,0.97656,0.96802,63.49,65.32,61.67,59189,30533,28656,1,1
"NOR","Norway",1957,18,0.00086,0.00035,0.00134,0.96872,0.97451,0.96324,57.71,59.45,55.96,42755,21714,21041,1,1
"NOR","Norway",1957,19,0.00072,0.00036,0.00107,0.9679,0.97417,0.96195,56.76,58.47,55.03,41105,20943,20162,1,1
"NOR","Norway",1957,20,0.00062,2e-04,0.00102,0.9672,0.97381,0.96091,55.8,57.49,54.09,40012,20485,19527,1,1
"NOR","Norway",1957,21,0.00093,0.00044,0.0014,0.9666,0.97362,0.95994,54.83,56.5,53.15,38741,19685,19056,1,1
"NOR","Norway",1957,24,0.00081,0.00043,0.00118,0.96377,0.97191,0.95605,51.99,53.6,50.36,42187,21538,20649,1,1
"NOR","Norway",1957,29,0.00087,0.00052,0.0012,0.95912,0.9694,0.9494,47.23,48.73,45.69,45135,23047,22088,1,1
"NOR","Norway",1957,38,0.00158,0.0011,0.00206,0.94917,0.96152,0.93749,38.67,40.09,37.21,51797,25919,25878,1,1
"NOR","Norway",1957,39,0.00159,0.0012,0.00199,0.94767,0.96046,0.93556,37.73,39.13,36.29,51738,25932,25806,1,1
"NOR","Norway",1957,40,0.00167,0.00138,0.00195,0.94616,0.95931,0.9337,36.79,38.18,35.36,49788,24901,24887,1,1
"NOR","Norway",1957,42,0.00222,0.00162,0.00281,0.9428,0.95659,0.92971,34.92,36.28,33.51,50054,25287,24767,1,1
"NOR","Norway",1957,43,0.00252,0.00181,0.00321,0.94071,0.95504,0.9271,33.99,35.34,32.6,49507,24904,24603,1,1
